date,ticker,close,y_real,y_pred,erro,fold
2023-05-02,MGLU3,28.018555,0.030397500827005635,-0.0034156155306845903,0.03381311635769023,1
2023-05-03,MGLU3,28.883326,0.06659479490713652,-0.0034156155306845903,0.07001041043782111,1
2023-05-04,MGLU3,30.872297,0.06506349070156744,-0.005714679602533579,0.07077817030410102,1
2023-05-05,MGLU3,32.947742,0.015625479456879792,-0.0034156155306845903,0.019041094987564382,1
2023-05-08,MGLU3,33.46661,0.06744120397943602,-0.0034156155306845903,0.07085681951012061,1
2023-05-09,MGLU3,35.801487,0.03559089518003444,-0.0034156155306845903,0.03900651071071903,1
2023-05-10,MGLU3,37.09864,0.0138891540001285,-0.0034156155306845903,0.017304769530813092,1
2023-05-11,MGLU3,37.617504,-0.009237866399836297,-0.0034156155306845903,-0.0058222508691517065,1
2023-05-12,MGLU3,37.2716,0.016110715821003672,-0.0034156155306845903,0.019526331351688263,1
2023-05-15,MGLU3,37.876934,-0.25917292997275937,-0.0034156155306845903,-0.2557573144420748,1
2023-05-16,MGLU3,29.229235,-0.005934818642037139,-0.0034156155306845903,-0.002519203111352549,1
2023-05-17,MGLU3,29.056278,0.05218584440356217,-0.0034156155306845903,0.05560145993424676,1
2023-05-18,MGLU3,30.612867,0.027856913764783487,-0.0034156155306845903,0.031272529295468074,1
2023-05-19,MGLU3,31.477636,0.04301733597084487,-0.0034156155306845903,0.04643295150152946,1
2023-05-22,MGLU3,32.861267,-0.0375378539816584,-0.002872793236747384,-0.03466506074491102,1
2023-05-23,MGLU3,31.65059,-0.008230462779707903,-0.0034156155306845903,-0.004814847249023313,1
2023-05-24,MGLU3,31.391161,0.03518629264209009,-0.0034156155306845903,0.03860190817277468,1
2023-05-25,MGLU3,32.51536,0.01583151128468238,-0.0034156155306845903,0.01924712681536697,1
2023-05-26,MGLU3,33.034225,-0.007884484571419393,-0.004271197598427534,-0.0036132869729918592,1
2023-05-29,MGLU3,32.77479,-0.015957714917404962,-0.0034156155306845903,-0.012542099386720372,1
2023-05-30,MGLU3,32.25593,0.018592712323418248,-0.0034156155306845903,0.022008327854102838,1
2023-05-31,MGLU3,32.861267,0.06618199151463182,-0.0034156155306845903,0.06959760704531641,1
