view_date,ABEV3
2025-06-02,0.0024423408322036266
2025-06-03,0.005259260535240173
2025-06-04,0.007101042196154594
2025-06-05,0.001265495317056775
2025-06-06,-0.0007884337101131678
2025-06-09,-0.00125984288752079
2025-06-10,0.0031717417296022177
2025-06-11,0.0058996113948524
2025-06-12,-0.011222933419048786
2025-06-13,-0.008247803896665573
2025-06-16,-0.005136008374392986
2025-06-17,-0.015386377461254597
2025-06-18,0.0007209365139715374
2025-06-20,-0.016493838280439377
2025-06-23,-0.0003876058617606759
2025-06-24,-0.004835529252886772
2025-06-25,0.016199772895613154
2025-06-26,-0.00972028262913227
2025-06-27,-0.004154934547841549
2025-06-30,-0.009137395769357681
2025-07-01,-0.010367849841713905
2025-07-02,-0.008821958675980568
2025-07-03,0.015159882605075836
2025-07-04,0.0122472811937249
2025-07-07,-0.004958820491862883
2025-07-08,-0.005759796593338251
2025-07-09,-0.004539899528026581
2025-07-10,0.007066398859024048
2025-07-11,-0.00830875072143142
2025-07-14,-0.027485856786370277
2025-07-15,0.01226694043725729
2025-07-16,-0.0033731498297529068
2025-07-17,0.01237758994102478
2025-07-18,-0.002719793003052473
2025-07-21,0.005500825071274968
2025-07-22,-0.004717167932540178
2025-07-23,0.0029673168901354074
2025-07-24,-0.010201346129179
2025-07-25,-0.01812373287975788
2025-07-28,-0.0010880681220442057
2025-07-29,-0.01773724891245365
2025-07-30,0.004261046182364225
2025-07-31,-0.005837656129272695
2025-08-01,-0.005666579119861126
2025-08-04,-0.02556363306939602
2025-08-05,-0.0064535243436694145
2025-08-06,-0.005087865982204676
2025-08-07,-0.00010523458477109619
2025-08-08,0.016611438244581223
2025-08-11,0.01108753401786089
2025-08-12,0.0073951371014118195
2025-08-13,-0.0056179785169661045
2025-08-14,-0.010662982240319252
2025-08-15,-0.012475946918129921
2025-08-18,-0.007515489589422941
2025-08-19,-0.0031242003947097277
2025-08-20,-0.0028997315908782183
2025-08-21,0.015501054003834724
2025-08-22,-0.008145345374941826
2025-08-25,0.0032900297082960606
2025-08-26,-8.68451781570914e-05
2025-08-27,-0.007647467311471701
2025-08-28,-0.00030706397956237197
2025-08-29,-0.0041200462728738785
2025-09-01,0.011117026133121856
2025-09-02,-0.011346913874149323
2025-09-03,0.013980850536106098
2025-09-04,-0.013081188394062769
2025-09-05,0.005110852420330048
2025-09-08,-0.004353461787104607
2025-09-09,-0.006452549248933792
2025-09-10,-0.0034913255367428064
2025-09-11,-0.0025784752797335386
2025-09-12,-0.010117749683558941
2025-09-15,0.007717497181147337
2025-09-16,0.01935708522796631
2025-09-17,-0.0030650508124381304
2025-09-18,0.005497299134731293
2025-09-19,-0.0113554447889328
2025-09-22,0.008948278542707806
2025-09-23,0.002816493157297373
2025-09-24,-0.020340943709015846
2025-09-25,-0.012937960214912891
2025-09-26,0.0008251449326053262
2025-09-29,-0.006599191592166851
2025-09-30,-0.016306441198194074
2025-10-01,-0.013157947920262814
2025-10-02,-0.024236768829203878
2025-10-03,-0.0022451276940825796
2025-10-06,-0.009652882265370734
2025-10-07,-0.0028182610403746367
2025-10-08,-0.001307895639911294
2025-10-09,0.0025262560996274306
2025-10-10,0.0004010232059337639
2025-10-13,0.003798615887561547
2025-10-14,0.0008788884151726961
2025-10-15,0.003980632871389389
2025-10-16,0.020483512431383133
2025-10-17,0.0006136002484709024
2025-10-20,0.0066155423410236835
2025-10-21,0.0022594190668314695
2025-10-22,0.0186668299138546
2025-10-23,-0.012748537184337952
2025-10-24,-0.00905833300203085
2025-10-27,-0.0052779680117964745
2025-10-28,-0.007315429228557539
2025-10-29,-0.0016071039717644453
2025-10-30,0.0033053041739343567
2025-10-31,0.00935330300230167
2025-11-03,0.007606981322169304
2025-11-04,0.017656181007623672
2025-11-05,-0.010136478382974986
2025-11-06,-0.003096348838880658
2025-11-07,-0.0011279198488240143
2025-11-10,-0.003930563197770555
2025-11-11,-0.001202418701723218
2025-11-12,-0.006471349857747555
2025-11-13,-0.0010981099912896752
2025-11-14,-0.0006361870327964425
2025-11-17,-0.0017007694113999605
2025-11-18,-0.004440452437847853
2025-11-19,-0.004129157401621342
2025-11-21,-0.007778483687639977
2025-11-24,-0.01097313966602087
2025-11-25,-0.011035926640033722
2025-11-26,-0.0012121130712330341
2025-11-27,0.00019431242253631353
2025-11-28,-0.023514587432146072
2025-12-01,-0.000999069759356124
2025-12-02,-0.0017162197577168367
2025-12-03,0.010706981099376987
2025-12-04,-0.009635954582327117
2025-12-05,0.0004133295289258434
2025-12-08,-0.015099938958883286
2025-12-09,-0.010317174231560599
2025-12-10,-0.01441597089255595
2025-12-11,-0.012443110346794128
2025-12-12,-0.007285992614924908
2025-12-15,0.008421753533184528
2025-12-16,0.009358692498478507
2025-12-17,0.005254263989627361
2025-12-18,0.01488012596632221
2025-12-19,-0.003762062406167388
2025-12-22,-0.0006934957753401251
2025-12-23,-0.015544149093329906
2025-12-26,-0.0064683519303798676
2025-12-29,0.006125740427523852
2025-12-30,0.0007178000523708761
