view_date,ticker,omega,omega_base,view_confidence,model_confidence,news_confidence,pred_abs_error,error_scale,sigma_ii,tau
2025-01-13,VALE3,0.00045636379921965833,6.537534865182973e-05,0.1253027473950117,0.21945153241092644,0.0,0.0920033252524256,0.060663244507165,0.0035568590526479918,0.0183800785142609
2025-01-14,ABEV3,0.0001782834159437679,0.00011643463696399955,0.39507127512286455,0.7566436056376348,0.0,0.0173221816465908,0.06211718908025775,0.006334828051667962,0.0183800785142609
2025-01-14,BBAS3,0.00047976593237898934,0.00016197805960493615,0.2524029233280199,0.4834040589789759,0.0,0.09334398216737219,0.12841336108835455,0.00881269682712504,0.0183800785142609
2025-01-14,BBDC4,0.00010706610017796721,8.10542775422834e-05,0.43086388898717454,0.565761132010913,0.28346868942621073,0.044505362147883004,0.07813670227523414,0.00440989832983544,0.0183800785142609
2025-01-14,ITUB4,0.0001764899635125004,4.8933662391823745e-05,0.21707424053498503,0.4157422885234121,0.0,0.0798605273309696,0.09098947665994049,0.002662320639917651,0.0183800785142609
2025-01-14,VALE3,5.854209758363567e-05,6.537534865182973e-05,0.527571787814323,0.33644795044626286,0.7364028618842733,0.0786940939302733,0.07224202694593346,0.0035568590526479918,0.0183800785142609
2025-01-15,ABEV3,0.00024352601511413912,0.00011643463696399955,0.3234649017657753,0.6195025175980325,0.0,0.0297441025131629,0.06211718908025775,0.006334828051667962,0.0183800785142609
2025-01-15,BBAS3,0.0001983402745856414,0.00016197805960493615,0.4495415421166541,0.6015327198195772,0.28346868942621073,0.0630534699303821,0.12405400779646181,0.00881269682712504,0.0183800785142609
2025-01-15,BBDC4,0.00010918773499838375,8.10542775422834e-05,0.4260587683015433,0.8159910956850835,0.0,0.0158892418844851,0.07813670227523414,0.00440989832983544,0.0183800785142609
2025-01-15,ITUB4,0.00010560039987687553,4.8933662391823745e-05,0.3166529221676664,0.6064561608285098,0.0,0.0427103938388274,0.08539980743200559,0.002662320639917651,0.0183800785142609
2025-01-15,VALE3,0.0001679317161378584,6.537534865182973e-05,0.2802116117262097,0.5366634771715947,0.0,0.0505733420866809,0.0812574516574876,0.0035568590526479918,0.0183800785142609
2025-01-16,ABEV3,0.0001515642245199243,0.00011643463696399955,0.434459446280088,0.8320801400569122,0.0,0.011418786739059,0.06211718908025775,0.006334828051667962,0.0183800785142609
2025-01-16,BBAS3,0.0006000272041084084,0.00016197805960493615,0.21256816365755446,0.40711221473543774,0.0,0.1076234065182837,0.1197590164312075,0.00881269682712504,0.0183800785142609
2025-01-16,BBDC4,0.00019105666335660591,8.10542775422834e-05,0.2978721740277303,0.5704871246469899,0.0,0.0408451016615753,0.07277333355887991,0.00440989832983544,0.0183800785142609
2025-01-16,ITUB4,0.0001775026908420432,4.8933662391823745e-05,0.2161033848716169,0.41388289814010437,0.0,0.07204427186327679,0.08166690343596775,0.002662320639917651,0.0183800785142609
2025-01-16,VALE3,3.50450030405907e-05,6.537534865182973e-05,0.6510169258525327,0.45548479144223897,0.8646647167633873,0.0639002872443892,0.0812574516574876,0.0035568590526479918,0.0183800785142609
2025-01-17,ABEV3,0.00014129370192700433,0.00011643463696399955,0.45177273661489364,0.865238689537141,0.0,0.0078176335867376,0.054007880423304344,0.006334828051667962,0.0183800785142609
2025-01-17,BBAS3,0.0006955702416819037,0.00016197805960493615,0.188885056808895,0.36175414269363176,0.0,0.11930755146644821,0.11733740230445595,0.00881269682712504,0.0183800785142609
2025-01-17,BBDC4,0.00023962947923811875,8.10542775422834e-05,0.2527545465852446,0.48407749059986466,0.0,0.051294533664678496,0.07070131883838246,0.00440989832983544,0.0183800785142609
2025-01-17,ITUB4,0.00016373125030168622,4.8933662391823745e-05,0.23009748891838275,0.44068451600088193,0.0,0.0669199875071552,0.08166690343596775,0.002662320639917651,0.0183800785142609
2025-01-17,VALE3,0.00010394579941462332,6.537534865182973e-05,0.38610267765354406,0.7394668774014733,0.0,0.0245255944071789,0.0812574516574876,0.0035568590526479918,0.0183800785142609
2025-01-20,ABEV3,6.825069003790424e-05,0.00011643463696399955,0.6304487684763355,0.7621159574209162,0.486582880967408,0.0105297553233668,0.03876127759218825,0.006334828051667962,0.0183800785142609
2025-01-20,BBAS3,0.000746311497848659,0.00016197805960493615,0.1783330638073659,0.34154488291169227,0.0,0.12605277630421932,0.11733740230445595,0.00881269682712504,0.0183800785142609
2025-01-20,BBDC4,0.00018877713467622566,8.10542775422834e-05,0.3003885903270809,0.5753065848859905,0.0,0.0319176760623175,0.05773274789771725,0.00440989832983544,0.0183800785142609
2025-01-20,ITUB4,0.0001364525886160131,4.8933662391823745e-05,0.2639551861359728,0.5055290433417714,0.0,0.055709060823814,0.08166690343596775,0.002662320639917651,0.0183800785142609
2025-01-20,VALE3,3.644794903722014e-05,6.537534865182973e-05,0.6420470573588605,0.6511318666919025,0.6321205588285577,0.0348629487202413,0.0812574516574876,0.0035568590526479918,0.0183800785142609
2025-01-21,ABEV3,0.00036861677057150954,0.00011643463696399955,0.2400459727672798,0.45973793031888377,0.0,0.0182875733770067,0.023533142079876848,0.006334828051667962,0.0183800785142609
2025-01-21,BBAS3,0.0005459614352540207,0.00016197805960493615,0.228802123318755,0.4382036216417147,0.0,0.096811756738538,0.11733740230445595,0.00881269682712504,0.0183800785142609
2025-01-21,BBDC4,0.00013321944394247072,8.10542775422834e-05,0.3782744658590836,0.7244742247566726,0.0,0.015438588833856699,0.04789994790628075,0.00440989832983544,0.0183800785142609
2025-01-21,ITUB4,0.00011874630786641517,4.8933662391823745e-05,0.2918277139270867,0.5589107272405688,0.0,0.044186487201483,0.07595239959712319,0.002662320639917651,0.0183800785142609
2025-01-21,VALE3,0.000150843749733265,6.537534865182973e-05,0.3023569570870824,0.5790764163475202,0.0,0.038951140355657096,0.07129719058733125,0.0035568590526479918,0.0183800785142609
2025-01-22,ABEV3,0.0002476703751234112,0.00011643463696399955,0.31978312052471025,0.6124511412798173,0.0,0.0087294841179783,0.017804877511798753,0.006334828051667962,0.0183800785142609
2025-01-22,BBAS3,0.00031332417297517896,0.00016197805960493615,0.3407896039655857,0.6526829231716499,0.0,0.048408825829142604,0.1134589379874435,0.00881269682712504,0.0183800785142609
2025-01-22,BBDC4,0.00017916514612415795,8.10542775422834e-05,0.3114843480945592,0.5965572672137697,0.0,0.022045172862018597,0.042675231904729154,0.00440989832983544,0.0183800785142609
2025-01-22,ITUB4,0.00013047451245381817,4.8933662391823745e-05,0.2727504609749527,0.522373822716506,0.0,0.045119736450438,0.069482129685216,0.002662320639917651,0.0183800785142609
2025-01-22,VALE3,0.00023063777669642523,6.537534865182973e-05,0.22085287121953331,0.1635463831458646,0.28346868942621073,0.1036363329951587,0.057236814665535055,0.0035568590526479918,0.0183800785142609
2025-01-23,ABEV3,0.0004435317529235361,0.00011643463696399955,0.2079314742218447,0.39823199075112936,0.0,0.0132312001410883,0.014370484192824901,0.006334828051667962,0.0183800785142609
2025-01-23,BBAS3,0.0002507959511440805,0.00016197805960493615,0.3924134160263917,0.7515532530438994,0.0,0.029194691603837704,0.10221758162841085,0.00881269682712504,0.0183800785142609
2025-01-23,BBDC4,0.0001696243730604792,8.10542775422834e-05,0.3233393723294206,0.6192621026366878,0.0,0.0174349317171351,0.036381388861946404,0.00440989832983544,0.0183800785142609
2025-01-23,ITUB4,0.00014382038037033285,4.8933662391823745e-05,0.2538658162008257,0.48620580288606496,0.0,0.0442153308997561,0.061314524165484593,0.002662320639917651,0.0183800785142609
2025-01-23,VALE3,0.00025723308510300455,6.537534865182973e-05,0.20264612394328047,0.12867667792178097,0.28346868942621073,0.11736136362898171,0.057236814665535055,0.0035568590526479918,0.0183800785142609
2025-01-24,ABEV3,0.000812791891461145,0.00011643463696399955,0.1253027473950117,0.17434163372222433,0.0,0.0215285404621459,0.01232499344007365,0.006334828051667962,0.0183800785142609
2025-01-24,BBAS3,0.00024947116118058274,0.00016197805960493615,0.3936769142391265,0.7539731147336743,0.0,0.0268498542259117,0.0950778694529551,0.00881269682712504,0.0183800785142609
2025-01-24,BBDC4,7.69529451741727e-05,8.10542775422834e-05,0.5129783066166239,0.9824600773913036,0.0,0.0004774516788676013,0.026981424462168047,0.00440989832983544,0.0183800785142609
2025-01-24,ITUB4,8.466939318348089e-05,4.8933662391823745e-05,0.3662615512879685,0.4420342280132845,0.28346868942621073,0.041156699818344404,0.050414398637126004,0.002662320639917651,0.0183800785142609
2025-01-24,VALE3,0.00020694021704383095,6.537534865182973e-05,0.2400720226360218,0.20035505272212017,0.28346868942621073,0.09201757916146511,0.057236814665535055,0.0035568590526479918,0.0183800785142609
2025-01-27,ABEV3,0.00019748378441737806,0.00011643463696399955,0.37090730913986025,0.7103645884091626,0.0,0.0042148634921615,0.01232499344007365,0.006334828051667962,0.0183800785142609
2025-01-27,BBAS3,9.525806905888458e-05,0.00016197805960493615,0.6296862748102683,0.9465473251956175,0.28346868942621073,0.004391042910151698,0.07993261333446006,0.00881269682712504,0.0183800785142609
2025-01-27,BBDC4,0.00013810728872452072,8.10542775422834e-05,0.36983801002594174,0.708316658357025,0.0,0.006807633939826002,0.01974005228957685,0.00440989832983544,0.0183800785142609
2025-01-27,ITUB4,0.00012455822476674993,4.8933662391823745e-05,0.28205158865496566,0.5401874154210435,0.0,0.0275080152582915,0.04466753367509705,0.002662320639917651,0.0183800785142609
2025-01-27,VALE3,0.00015248582304828537,6.537534865182973e-05,0.30007801822446173,0.31527900624871646,0.28346868942621073,0.0660683005182508,0.057236814665535055,0.0035568590526479918,0.0183800785142609
2025-01-28,ABEV3,0.0007293245799169256,0.00011643463696399955,0.137668776928496,0.0042315531408299014,0.28346868942621073,0.059976434381311006,0.010974271031212901,0.006334828051667962,0.0183800785142609
2025-01-28,BBAS3,6.348982282818937e-05,0.00016197805960493615,0.7184085726843128,0.9305772645265935,0.486582880967408,0.0052243228636095,0.0726102912838403,0.00881269682712504,0.0183800785142609
2025-01-28,BBDC4,0.0005658132431415461,8.10542775422834e-05,0.1253027473950117,0.12297153121566048,0.0,0.0413712490422077,0.01974005228957685,0.00440989832983544,0.0183800785142609
2025-01-28,ITUB4,0.00010884043126301024,4.8933662391823745e-05,0.31015017268219613,0.5940020439967703,0.0,0.023266090762917,0.04466753367509705,0.002662320639917651,0.0183800785142609
2025-01-28,VALE3,8.147215810074743e-05,6.537534865182973e-05,0.44519209142570204,0.2741136915157484,0.6321205588285577,0.084103474145119,0.06498429388132,0.0035568590526479918,0.0183800785142609
2025-01-29,ABEV3,0.000812791891461145,0.00011643463696399955,0.1253027473950117,3.19575611286194e-05,0.0,0.1229760338460402,0.01188047773222755,0.006334828051667962,0.0183800785142609
2025-01-29,BBAS3,0.00018704070569284934,0.00016197805960493615,0.46409556078377395,0.8888394590638055,0.0,0.004572346700095098,0.03880175871649015,0.00881269682712504,0.0183800785142609
2025-01-29,BBDC4,0.0005658132431415461,8.10542775422834e-05,0.1253027473950117,0.008637266401557942,0.0,0.09379819718640921,0.01974005228957685,0.00440989832983544,0.0183800785142609
2025-01-29,ITUB4,0.00011514771645829753,4.8933662391823745e-05,0.2982280057295336,0.5711686163139528,0.0,0.0247556390626414,0.04420090905061955,0.002662320639917651,0.0183800785142609
2025-01-29,VALE3,8.742323310796646e-05,6.537534865182973e-05,0.427853111585824,0.37410316588478476,0.486582880967408,0.07382622208244549,0.07508588733168489,0.0035568590526479918,0.0183800785142609
2025-01-30,ABEV3,0.000812791891461145,0.00011643463696399955,0.1253027473950117,0.0014087126393232308,0.0,0.10346161927598489,0.0157593867590475,0.006334828051667962,0.0183800785142609
2025-01-30,BBAS3,0.0006285325153324033,0.00016197805960493615,0.20490309015508806,0.39243200582736165,0.0,0.026211809635336702,0.0280222729148747,0.00881269682712504,0.0183800785142609
2025-01-30,BBDC4,0.0005658132431415461,8.10542775422834e-05,0.1253027473950117,0.005665760413479555,0.0,0.102121492096255,0.01974005228957685,0.00440989832983544,0.0183800785142609
2025-01-30,ITUB4,0.00011581830444546769,4.8933662391823745e-05,0.2970141317957708,0.5688437954325911,0.0,0.0240731541857841,0.0426715935099137,0.002662320639917651,0.0183800785142609
2025-01-30,VALE3,4.637721353640635e-05,6.537534865182973e-05,0.5850008927912673,0.8609655309747214,0.28346868942621073,0.0118211016504782,0.07896484811378224,0.0035568590526479918,0.0183800785142609
2025-01-31,ABEV3,0.000812791891461145,0.00011643463696399955,0.1253027473950117,0.000595110331537708,0.0,0.14785243523336888,0.0199080569195763,0.006334828051667962,0.0183800785142609
2025-01-31,BBAS3,0.0003068271989934736,0.00016197805960493615,0.3455124630837185,0.6617281800077771,0.0,0.0109545914238202,0.0265308319306242,0.00881269682712504,0.0183800785142609
2025-01-31,BBDC4,0.0005658132431415461,8.10542775422834e-05,0.1253027473950117,0.016930933178492938,0.0,0.0805120331889589,0.01974005228957685,0.00440989832983544,0.0183800785142609
2025-01-31,ITUB4,5.255647540310932e-05,4.8933662391823745e-05,0.48215189628274185,0.923421094471981,0.0,0.0027352563440072994,0.034332357538317954,0.002662320639917651,0.0183800785142609
2025-01-31,VALE3,0.00013095116016493803,6.537534865182973e-05,0.33299297708617015,0.6377507622039419,0.0,0.035518998828398596,0.07896484811378224,0.0035568590526479918,0.0183800785142609
2025-02-03,ABEV3,0.000812791891461145,0.00011643463696399955,0.1253027473950117,0.01989400768370507,0.0,0.1596412151647631,0.040752487421728455,0.006334828051667962,0.0183800785142609
2025-02-03,BBAS3,0.0003654916398879925,0.00016197805960493615,0.3070850510667251,0.5881316990314812,0.0,0.0098640442024057,0.01858320052957845,0.00881269682712504,0.0183800785142609
2025-02-03,BBDC4,0.0005658132431415461,8.10542775422834e-05,0.1253027473950117,0.08533008997774164,0.0,0.0780411408096644,0.03170821095211315,0.00440989832983544,0.0183800785142609
2025-02-03,ITUB4,8.400078212864064e-05,4.8933662391823745e-05,0.36810371133187175,0.7049951158917428,0.0,0.009134756586962299,0.02613182716046645,0.002662320639917651,0.0183800785142609
2025-02-03,VALE3,0.00015795163304508608,6.537534865182973e-05,0.29273376712068183,0.5606460074253611,0.0,0.0456942392726893,0.07896484811378224,0.0035568590526479918,0.0183800785142609
2025-02-04,ABEV3,0.000812791891461145,0.00011643463696399955,0.1253027473950117,0.09686751834675053,0.0,0.1907657971205978,0.08171902682864796,0.006334828051667962,0.0183800785142609
2025-02-04,BBAS3,0.0002854389581343756,0.00016197805960493615,0.3620292773470519,0.6933613122671881,0.0,0.0038119342528110008,0.01040931781311295,0.00881269682712504,0.0183800785142609
2025-02-04,BBDC4,0.0004141084159942504,8.10542775422834e-05,0.1636922138931355,0.3135046122915172,0.0,0.0692556757936615,0.059706194925936054,0.00440989832983544,0.0183800785142609
2025-02-04,ITUB4,9.142313936329938e-05,4.8933662391823745e-05,0.3486376276740549,0.667713519749594,0.0,0.00986087860584,0.02441439662421275,0.002662320639917651,0.0183800785142609
2025-02-04,VALE3,0.0002458519719898857,6.537534865182973e-05,0.21005658666801222,0.4023020227805487,0.0,0.0636906307024062,0.06994726130034815,0.0035568590526479918,0.0183800785142609
2025-02-05,ABEV3,0.000812791891461145,0.00011643463696399955,0.1253027473950117,0.171449111722761,0.0,0.1996578660681661,0.11321882656101254,0.006334828051667962,0.0183800785142609
2025-02-05,BBAS3,0.0008858830243486318,0.00016197805960493615,0.1545797072583274,0.2960522680925779,0.0,0.0091829254886977,0.0075441835330076,0.00881269682712504,0.0183800785142609
2025-02-05,BBDC4,0.0005465566529559428,8.10542775422834e-05,0.12914733253281427,0.24734398448918207,0.0,0.102885004441683,0.07364840830166294,0.00440989832983544,0.0183800785142609
2025-02-05,ITUB4,1.635061503290538e-05,4.8933662391823745e-05,0.7495474304397844,0.8570062599161156,0.7364028618842733,0.003652460768525499,0.02366962247435055,0.002662320639917651,0.0183800785142609
2025-02-05,VALE3,9.459333370318006e-05,6.537534865182973e-05,0.4086759213703203,0.5232665623559398,0.28346868942621073,0.042020111427752194,0.06487946561032851,0.0035568590526479918,0.0183800785142609
2025-02-06,ABEV3,0.0007012807853291018,0.00011643463696399955,0.14239016874291605,0.2727067682951266,0.0,0.17595159196646779,0.13541423453970453,0.006334828051667962,0.0183800785142609
2025-02-06,BBAS3,0.0009625429102647961,0.00016197805960493615,0.14404183109515528,0.01643727648046113,0.28346868942621073,0.0295939545378436,0.0072036241761536,0.00881269682712504,0.0183800785142609
2025-02-06,BBDC4,0.0005658132431415461,8.10542775422834e-05,0.1253027473950117,0.21273933910763312,0.0,0.1226953924716335,0.07927658699931164,0.00440989832983544,0.0183800785142609
2025-02-06,ITUB4,5.33452990454545e-05,4.8933662391823745e-05,0.47843331320715377,0.6568664664818075,0.28346868942621073,0.006961210716361154,0.0165634846843785,0.002662320639917651,0.0183800785142609
2025-02-06,VALE3,0.00016534647494562802,6.537534865182973e-05,0.28335138667198917,0.5426767987807815,0.0,0.0334302778124425,0.05469243498754775,0.0035568590526479918,0.0183800785142609
2025-02-07,ABEV3,0.0006509514825070086,0.00011643463696399955,0.15172888068950593,0.2905923426818788,0.0,0.1900055352499385,0.153746825199066,0.006334828051667962,0.0183800785142609
2025-02-07,BBAS3,0.0005777396546058198,0.00016197805960493615,0.21897280069568043,0.15994565732853283,0.28346868942621073,0.0174557969202194,0.0095234848455517,0.00881269682712504,0.0183800785142609
2025-02-07,BBDC4,0.0001461299782705799,8.10542775422834e-05,0.3567777056216853,0.23797899076185355,0.486582880967408,0.125117520005801,0.08715511518768405,0.00440989832983544,0.0183800785142609
2025-02-07,ITUB4,8.575603903620089e-05,4.8933662391823745e-05,0.36330663646153283,0.6958077204647325,0.0,0.0034446867265701996,0.00949781759640115,0.002662320639917651,0.0183800785142609
2025-02-07,VALE3,9.414752574090839e-05,6.537534865182973e-05,0.4098180207741152,0.5254539200944016,0.28346868942621073,0.028221775699874198,0.043857175350220746,0.0035568590526479918,0.0183800785142609
2025-02-10,ABEV3,0.0006257664292770281,0.00011643463696399955,0.1568774854416441,0.3004529908964303,0.0,0.20176913017539638,0.16779640356561543,0.006334828051667962,0.0183800785142609
2025-02-10,BBAS3,0.00014021342914329673,0.00016197805960493615,0.5360113227407479,0.7671403220674561,0.28346868942621073,0.002759359686686901,0.01040931781311295,0.00881269682712504,0.0183800785142609
2025-02-10,BBDC4,0.00021732396300940424,8.10542775422834e-05,0.27164942521417706,0.5202651103893186,0.0,0.0640086052412362,0.0979598446413321,0.00440989832983544,0.0183800785142609
2025-02-10,ITUB4,0.00022641811498935,4.8933662391823745e-05,0.1777132614040988,0.34035783248631,0.0,0.0086737768837821,0.008047983651661726,0.002662320639917651,0.0183800785142609
2025-02-10,VALE3,0.00011282963570149962,6.537534865182973e-05,0.36685477058379673,0.44317036626274264,0.28346868942621073,0.0315507030782228,0.038769555128075395,0.0035568590526479918,0.0183800785142609
2025-02-11,ABEV3,0.0006545519173952809,0.00011643463696399955,0.15102032104925775,0.2892353036998876,0.0,0.2269876020573015,0.18297856360820314,0.006334828051667962,0.0183800785142609
2025-02-11,BBAS3,0.00024158000585945577,0.00016197805960493615,0.4013748539966384,0.7687162693512651,0.0,0.002737997611629999,0.01040931781311295,0.00881269682712504,0.0183800785142609
2025-02-11,BBDC4,0.00017455108745599227,8.10542775422834e-05,0.3171071058810921,0.6073260170397503,0.0,0.045538714035961894,0.09131676264260695,0.00440989832983544,0.0183800785142609
2025-02-11,ITUB4,0.0003415897970624403,4.8933662391823745e-05,0.1253027473950117,0.02096524586842105,0.0,0.0302137471311791,0.007817493800071627,0.002662320639917651,0.0183800785142609
2025-02-11,VALE3,0.0002494474520061703,6.537534865182973e-05,0.20765760458007176,0.1382747049548162,0.28346868942621073,0.0682085186000212,0.03447463832042055,0.0035568590526479918,0.0183800785142609
2025-02-12,ABEV3,0.0006441117024883628,0.00011643463696399955,0.15309341577771485,0.29320571098824416,0.0,0.23358052434511278,0.19038566618526814,0.006334828051667962,0.0183800785142609
2025-02-12,BBAS3,0.0011307155402752566,0.00016197805960493615,0.1253027473950117,0.015219838919676867,0.0,0.039857265076416196,0.0095234848455517,0.00881269682712504,0.0183800785142609
2025-02-12,BBDC4,4.8720316463915675e-05,8.10542775422834e-05,0.6245773925396492,0.936762753789313,0.28346868942621073,0.0051787609992721,0.07927658699931164,0.00440989832983544,0.0183800785142609
2025-02-12,ITUB4,0.0003415897970624403,4.8933662391823745e-05,0.1253027473950117,1.3104422323397646e-05,0.0,0.0878886493727108,0.007817493800071627,0.002662320639917651,0.0183800785142609
