time_hour,real_value,pos_pred_maxmin,ret_pred_maxmin,equity_pred_maxmin,pos_pred_quantile,ret_pred_quantile,equity_pred_quantile,pos_pred_conf_gate,ret_pred_conf_gate,equity_pred_conf_gate,pos_pred_conf_weighted,ret_pred_conf_weighted,equity_pred_conf_weighted
2025-10-23 14:00:00,0.0058139562606811,1.0,0.0058139562606811,0.9796780537043608,1.0,0.0058139562606811,0.9796780537043608,0.0,0.0,0.9755944700598224,0.0,0.0,0.9755944700598224
2025-10-23 15:00:00,-0.0024772882461547,1.0,-0.0024772882461547,0.9772511087769032,1.0,-0.0024772882461547,0.9772511087769032,1.0,-0.0024772882461547,0.9731776413461297,1.0,-0.0024772882461547,0.9731776413461297
2025-10-23 16:00:00,0.003311276435852,1.0,0.003311276435852,0.9804870573453065,1.0,0.003311276435852,0.9804870573453065,1.0,0.003311276435852,0.9764001015378172,1.0,0.003311276435852,0.9764001015378172
2025-10-23 17:00:00,-0.0008251070976257,1.0,-0.0008251070976257,0.9796780505151608,1.0,-0.0008251070976257,0.9796780505151608,1.0,-0.0008251070976257,0.9755944668839158,1.0,-0.0008251070976257,0.9755944668839158
2025-10-23 18:00:00,0.0024774074554443,1.0,0.0024774074554443,0.9821051122214423,1.0,0.0024774074554443,0.9821051122214423,1.0,0.0024774074554443,0.9780114118896642,1.0,0.0024774074554443,0.9780114118896642
2025-10-23 19:00:00,-0.0016474723815917,1.0,-0.0016474723815917,0.9804871211732374,1.0,-0.0016474723815917,0.9804871211732374,1.0,-0.0016474723815917,0.9764001650996945,1.0,-0.0016474723815917,0.9764001650996945
2025-10-24 13:00:00,0.0074257850646972,1.0,0.0074257850646972,0.9877680077937737,1.0,0.0074257850646972,0.9877680077937737,1.0,0.0074257850646972,0.9836507028628598,1.0,0.0074257850646972,0.9836507028628598
2025-10-24 14:00:00,-0.003275990486145,1.0,-0.003275990486145,0.984532089197723,1.0,-0.003275990486145,0.984532089197723,1.0,-0.003275990486145,0.9804282725185912,1.0,-0.003275990486145,0.9804282725185912
2025-10-24 15:00:00,0.0,1.0,0.0,0.984532089197723,1.0,0.0,0.984532089197723,1.0,0.0,0.9804282725185912,1.0,0.0,0.9804282725185912
2025-10-24 16:00:00,-0.0032867789268493,1.0,-0.0032867789268493,0.981296149874141,1.0,-0.0032867789268493,0.981296149874141,0.0,-0.0,0.9804282725185912,0.0,-0.0,0.9804282725185912
2025-10-24 17:00:00,0.0,1.0,0.0,0.981296149874141,1.0,0.0,0.981296149874141,0.0,0.0,0.9804282725185912,0.0,0.0,0.9804282725185912
2025-10-24 18:00:00,-0.0041220188140869,1.0,-0.0041220188140869,0.9772512286821687,1.0,-0.0041220188140869,0.9772512286821687,0.0,-0.0,0.9804282725185912,0.0,-0.0,0.9804282725185912
2025-10-24 19:00:00,0.0,-1.0,-0.0,0.9772512286821687,-1.0,-0.0,0.9772512286821687,0.0,0.0,0.9804282725185912,0.0,0.0,0.9804282725185912
2025-10-27 13:00:00,0.0107616186141967,1.0,0.0107616186141967,0.9877680336955015,1.0,0.0107616186141967,0.9877680336955015,0.0,0.0,0.9804282725185912,0.0,0.0,0.9804282725185912
2025-10-27 14:00:00,0.0,-1.0,-0.0,0.9877680336955015,-1.0,-0.0,0.9877680336955015,-1.0,-0.0,0.9804282725185912,-1.0,-0.0,0.9804282725185912
2025-10-27 15:00:00,-0.003275990486145,1.0,-0.003275990486145,0.9845321150145968,1.0,-0.003275990486145,0.9845321150145968,0.0,-0.0,0.9804282725185912,0.0,-0.0,0.9804282725185912
2025-10-27 16:00:00,0.0,1.0,0.0,0.9845321150145968,1.0,0.0,0.9845321150145968,1.0,0.0,0.9804282725185912,1.0,0.0,0.9804282725185912
2025-10-27 17:00:00,0.0,1.0,0.0,0.9845321150145968,1.0,0.0,0.9845321150145968,1.0,0.0,0.9804282725185912,1.0,0.0,0.9804282725185912
2025-10-27 18:00:00,-0.0024650692939758,1.0,-0.0024650692939758,0.9821051751289412,1.0,-0.0024650692939758,0.9821051751289412,1.0,-0.0024650692939758,0.9780114488890599,1.0,-0.0024650692939758,0.9780114488890599
2025-10-27 19:00:00,-0.0008237361907958,-1.0,0.0008237361907958,0.9829141707048629,-1.0,0.0008237361907958,0.9829141707048629,0.0,-0.0,0.9780114488890599,0.0,-0.0,0.9780114488890599
2025-10-28 13:00:00,-0.0082440376281738,1.0,-0.0082440376281738,0.9748109892963067,1.0,-0.0082440376281738,0.9748109892963067,0.0,-0.0,0.9780114488890599,0.0,-0.0,0.9780114488890599
2025-10-28 14:00:00,0.0041563510894775,-1.0,-0.0041563510894775,0.9707593325789103,-1.0,-0.0041563510894775,0.9707593325789103,-1.0,-0.0041563510894775,0.9739464899379483,-1.0,-0.0041563510894775,0.9739464899379483
2025-10-28 15:00:00,-0.0057947039604187,-1.0,0.0057947039604187,0.9763845955280188,-1.0,0.0057947039604187,0.9763845955280188,-1.0,0.0057947039604187,0.9795902215204276,-1.0,0.0057947039604187,0.9795902215204276
2025-10-28 16:00:00,0.0058284997940063,-1.0,-0.0058284997940063,0.9706937381141127,-1.0,-0.0058284997940063,0.9706937381141127,-1.0,-0.0058284997940063,0.9738806801160852,-1.0,-0.0058284997940063,0.9738806801160852
2025-10-28 17:00:00,-0.0041390657424926,-1.0,0.0041390657424926,0.9747115033119931,-1.0,0.0041390657424926,0.9747115033119931,-1.0,0.0041390657424926,0.9779116362764292,-1.0,0.0041390657424926,0.9779116362764292
2025-10-28 18:00:00,-0.0008311867713928,-1.0,0.0008311867713928,0.9755216706194704,-1.0,0.0008311867713928,0.9755216706194704,-1.0,0.0008311867713928,0.9787244634920933,-1.0,0.0008311867713928,0.9787244634920933
2025-10-28 19:00:00,0.0016638040542602,-1.0,-0.0016638040542602,0.973898593708875,-1.0,-0.0016638040542602,0.973898593708875,-1.0,-0.0016638040542602,0.9770960577617315,-1.0,-0.0016638040542602,0.9770960577617315
2025-10-29 13:00:00,-0.0033222436904907,-1.0,0.0033222436904907,0.9771341221670021,-1.0,0.0033222436904907,0.9771341221670021,-1.0,0.0033222436904907,0.9803422089746338,-1.0,0.0033222436904907,0.9803422089746338
2025-10-29 14:00:00,0.0099999904632568,1.0,0.0099999904632568,0.986905454069995,1.0,0.0099999904632568,0.986905454069995,1.0,0.0099999904632568,0.9901456217151082,1.0,0.0099999904632568,0.9901456217151082
2025-10-29 15:00:00,-0.0066006779670715,1.0,-0.0066006779670715,0.9803912089837324,1.0,-0.0066006779670715,0.9803912089837324,1.0,-0.0066006779670715,0.983609989325661,1.0,-0.0066006779670715,0.983609989325661
2025-10-29 16:00:00,0.0033222436904907,1.0,0.0033222436904907,0.9836483074919912,1.0,0.0033222436904907,0.9836483074919912,1.0,0.0033222436904907,0.9868777814066019,1.0,0.0033222436904907,0.9868777814066019
2025-10-29 17:00:00,0.0008277893066406,1.0,0.0008277893066406,0.9844625610424282,1.0,0.0008277893066406,0.9844625610424282,1.0,0.0008277893066406,0.9876947082810115,1.0,0.0008277893066406,0.9876947082810115
2025-10-29 18:00:00,-0.0049628019332885,1.0,-0.0049628019332885,0.9795768683412368,1.0,-0.0049628019332885,0.9795768683412368,1.0,-0.0049628019332885,0.9827929750732557,1.0,-0.0049628019332885,0.9827929750732557
2025-10-29 19:00:00,-0.0033250451087951,1.0,-0.0033250451087951,0.97631973106647,1.0,-0.0033250451087951,0.97631973106647,1.0,-0.0033250451087951,0.9795251440985302,1.0,-0.0033250451087951,0.9795251440985302
2025-10-30 13:00:00,0.0483735799789428,1.0,0.0483735799789428,1.0235478116622339,1.0,0.0483735799789428,1.0235478116622339,1.0,0.0483735799789428,1.026908281997966,1.0,0.0483735799789428,1.026908281997966
2025-10-30 14:00:00,-0.0087509751319885,1.0,-0.0087509751319885,1.0145907702159764,1.0,-0.0087509751319885,1.0145907702159764,1.0,-0.0087509751319885,1.0179218331593687,1.0,-0.0087509751319885,1.0179218331593687
2025-10-30 15:00:00,0.0048154592514038,1.0,0.0048154592514038,1.019476490726802,1.0,0.0048154592514038,1.019476490726802,1.0,0.0048154592514038,1.022823594268062,1.0,0.0048154592514038,1.022823594268062
2025-10-30 16:00:00,-0.0087859630584716,1.0,-0.0087859630584716,1.010519407940296,1.0,-0.0087859630584716,1.010519407940296,1.0,-0.0087859630584716,1.0138371039534897,1.0,-0.0087859630584716,1.0138371039534897
2025-10-30 17:00:00,-0.003223180770874,1.0,-0.003223180770874,1.0072623212160279,1.0,-0.003223180770874,1.0072623212160279,1.0,-0.003223180770874,1.0105693236952282,1.0,-0.003223180770874,1.0105693236952282
2025-10-30 18:00:00,0.0072757005691528,1.0,0.0072757005691528,1.0145908602597855,1.0,0.0072757005691528,1.0145908602597855,1.0,0.0072757005691528,1.017921923498806,1.0,0.0072757005691528,1.017921923498806
2025-10-30 19:00:00,0.0136436223983764,1.0,0.0136436223983764,1.028433554846014,1.0,0.0136436223983764,1.028433554846014,1.0,0.0136436223983764,1.0318100658540528,1.0,0.0136436223983764,1.0318100658540528
2025-10-31 13:00:00,0.0134600400924682,1.0,0.0134600400924682,1.042276311726681,1.0,0.0134600400924682,1.042276311726681,1.0,0.0134600400924682,1.0456982707082607,1.0,0.0134600400924682,1.0456982707082607
2025-10-31 14:00:00,-0.000781238079071,-1.0,0.000781238079071,1.0430905776703154,-1.0,0.000781238079071,1.0430905776703154,-1.0,0.000781238079071,1.0465152100165567,-1.0,0.000781238079071,1.0465152100165567
2025-10-31 15:00:00,-0.0039092898368835,-1.0,0.0039092898368835,1.047168321064551,-1.0,0.0039092898368835,1.047168321064551,-1.0,0.0039092898368835,1.0506063412912185,-1.0,0.0039092898368835,1.0506063412912185
2025-10-31 16:00:00,-0.0023547410964965,-1.0,0.0023547410964965,1.049634131345111,-1.0,0.0023547410964965,1.049634131345111,-1.0,0.0023547410964965,1.0530802472192968,-1.0,0.0023547410964965,1.0530802472192968
2025-10-31 17:00:00,0.0094413757324218,-1.0,-0.0094413757324218,1.0397241411295077,-1.0,-0.0094413757324218,1.0397241411295077,-1.0,-0.0094413757324218,1.0431377209289079,-1.0,-0.0094413757324218,1.0431377209289079
2025-10-31 18:00:00,-0.0038971304893493,-1.0,0.0038971304893493,1.043776081780416,-1.0,0.0038971304893493,1.043776081780416,-1.0,0.0038971304893493,1.0472029647457304,-1.0,0.0038971304893493,1.0472029647457304
2025-10-31 19:00:00,-0.0023474097251892,-1.0,0.0023474097251892,1.0462262519057073,-1.0,0.0023474097251892,1.0462262519057073,-1.0,0.0023474097251892,1.0496611791694215,-1.0,0.0023474097251892,1.0496611791694215
