view_date,capital_daily_brl,ganho_daily_pct,capital_real_daily_brl,ganho_real_daily_pct,capital_weekly_brl,ganho_weekly_pct,capital_real_weekly_brl,ganho_real_weekly_pct,capital_monthly_brl,ganho_monthly_pct,capital_real_monthly_brl,ganho_real_monthly_pct,capital_mkv_daily_brl,ganho_mkv_daily_pct,capital_mkv_weekly_brl,ganho_mkv_weekly_pct,capital_mkv_monthly_brl,ganho_mkv_monthly_pct,capital_selic_brl,ganho_selic_acum_pct
2025-08-25,101126.35450211054,1.1263545021105381,116046.72607984536,16.046726079845364,101072.98458201547,1.0729845820154793,123618.27516793062,23.618275167930626,100707.16781169883,0.7071678116988389,115057.7436205685,15.057743620568488,113860.85850571106,13.860858505711061,113544.49737608037,13.544497376080367,116533.74177433153,16.533741774331535,109340.02674393728,9.34002674393728
2025-08-26,101179.39351298175,1.1793935129817523,116518.20291249242,16.51820291249242,101125.99560129354,1.125995601293539,124120.51383335722,24.120513833357226,100744.82043136015,0.7448204313601492,115593.89393135859,15.593893931358593,115065.6791106066,15.065679110606588,114745.9704003185,14.745970400318509,117766.84553885521,17.766845538855215,109400.68473189113,9.400684731891129
2025-08-27,101273.5346410316,1.2735346410315929,117548.93144444724,17.54893144444725,101220.08704591014,1.2200870459101454,125218.49296289303,25.218492962893023,100819.98091102135,0.8199809110213563,116216.66967004722,16.216669670047224,115633.61669703994,15.633616697039932,115312.3299784814,15.312329978481397,118348.11545821068,18.34811545821069,109461.37637075593,9.461376370755925
2025-08-28,101375.2722508533,1.3752722508532988,119402.47985886731,19.402479858867316,101321.77096321882,1.3217709632188157,127192.97742851429,27.192977428514297,100900.57639034482,0.9005763903448205,117697.33490259433,17.69733490259433,117286.61505140217,17.286615051402165,116960.73549529149,16.96073549529149,120039.91794335513,20.039917943355135,109522.1016792,9.522101679200002
2025-08-29,101513.01481017485,1.5130148101748508,120153.2824043162,20.153282404316197,101459.44082824203,1.4594408282420313,127992.76660650647,27.99276660650647,101012.07721014545,1.0120772101454456,118458.84149221657,18.45884149221657,118630.30911521017,18.630309115210174,118370.44054155011,18.370440541550103,121486.7357780808,21.4867357780808,109582.86067590206,9.582860675902062
2025-09-01,101623.86720612318,1.6238672061231751,119796.13118610014,19.79613118610015,101570.23472130511,1.5702347213051082,127612.31280947634,27.612312809476336,101096.06076302988,1.0960607630298824,118110.64066262782,18.11064066262782,119128.05383070481,19.128053830704815,117313.93693508636,17.31393693508636,120402.41798810015,20.40241798810014,109643.65337955115,9.643653379551154
2025-09-02,101665.23724532078,1.665237245320772,117885.11073980124,17.885110739801235,101611.58292726548,1.611582927265487,125576.60650941596,25.576606509415956,101137.21593761111,1.1372159376111135,116226.50761929015,16.226507619290143,117845.19988024101,17.845199880241005,116050.61866032035,16.05061866032036,119105.84079578797,19.105840795787966,109704.4798088467,9.704479808846699
2025-09-03,101717.66145976304,1.7176614597630424,117147.7091060559,17.1477091060559,101679.0320441207,1.6790320441206985,125165.55320807801,25.165553208078006,101204.3501727019,1.2043501727019068,115846.06024945054,15.846060249450545,117526.57942123404,17.526579421234032,115786.55393242005,15.786553932420055,118834.82413250643,18.834824132506434,109765.33998249851,9.76533998249851
2025-09-04,101767.13028398789,1.7671302839878944,118126.52205134822,18.126522051348214,101728.48208152186,1.7284820815218538,126211.35824105416,26.21135824105416,101253.56935585687,1.2535693558568761,116813.9974314796,16.8139974314796,118207.83867618693,18.207838676186938,116489.62112929298,16.489621129292974,119556.40072198237,19.55640072198237,109826.23391922674,9.826233919226745
2025-09-05,101789.24076866933,1.7892407686693312,120128.34049552512,20.128340495525123,101761.20054943817,1.76120054943818,128729.40928192789,28.729409281927886,101286.13507975834,1.2861350797583437,119144.5611138636,19.144561113863602,119733.1756346992,19.733175634699208,117970.06278742023,17.97006278742024,121075.817425451,21.075817425450992,109887.16163776198,9.887161637761977
2025-09-08,101793.25301908502,1.793253019085017,119476.59244859377,19.476592448593767,101767.0810416262,1.767081041626195,128179.79944021042,28.17979944021043,101291.98811925549,1.2919881192554827,118635.87375376026,18.635873753760258,119536.53485459206,19.53653485459206,117740.80305411268,17.740803054112675,120840.52205510798,20.84052205510798,109948.12315684516,9.948123156845167
2025-09-09,101831.52792389656,1.8315279238965587,119975.58385690003,19.975583856900037,101805.34610560923,1.805346105609229,128715.13960457448,28.715139604574482,101341.20792017243,1.341207920172427,118669.7095591011,18.6697095591011,118789.24008412697,18.789240084126966,117004.73448311277,17.00473448311277,120050.36839067389,20.05036839067389,110009.11849522765,10.009118495227654
2025-09-10,101936.14566856428,1.936145668564282,120923.3471473081,20.923347147308103,101902.28409600805,1.9022840960080556,129820.12940083894,29.820129400838937,101450.87783866687,1.4508778386668642,119584.09496604,19.584094966039988,118963.44722064504,18.963447220645048,117188.78369338613,17.18878369338612,120267.70589902933,20.26770589902933,110070.1476716712,10.070147671671204
2025-09-11,101978.79383244379,1.9787938324437926,121900.9477724224,21.9009477724224,101943.11656293755,1.9431165629375524,130848.25281364829,30.84825281364829,101495.94285321444,1.495942853214438,120393.67050849611,20.393670508496122,119717.60563793397,19.717605637933964,117953.31095705666,17.953310957056658,120937.94178877924,20.937941788779234,110131.21070494798,10.131210704947978
2025-09-12,102041.34019633586,2.0413401963358613,121211.53500724635,21.21153500724635,101998.16997364724,1.9981699736472347,130483.84011693795,30.483840116937944,101558.19307148721,1.5581930714872128,119712.78217405995,19.71278217405994,118845.94333110751,18.845943331107517,117071.18265266385,17.07118265266385,119895.4353149608,19.895435314960807,110192.30761384053,10.192307613840534
2025-09-15,102081.58628457884,2.08158628457884,121741.91985127065,21.74191985127065,102033.22927895995,2.033229278959947,130843.34009394173,30.84334009394174,101598.24860184666,1.5982486018466524,120236.60893111989,20.236608931119893,120287.3513344628,20.287351334462798,118453.3426257381,18.453342625738102,121411.35678202202,21.41135678202202,110253.43841714188,10.25343841714188
2025-09-16,102099.41261208843,2.099412612088436,121801.15605192985,21.801156051929848,102051.04716197088,2.051047161970887,130907.00479019586,30.907004790195856,101615.99052494852,1.6159905249485185,120295.11268974244,20.295112689742446,120450.48016897311,20.450480168973108,118613.9842519109,18.6139842519109,121391.79459833144,21.391794598331447,110314.60313365544,10.314603133655442
