view_date,ret_est_portfolio,ret_real_portfolio,ret_selic_benchmark,capital_est,capital_real,capital_selic,capital_est_brl,capital_real_brl,capital_selic_brl,ganho_est_acum_pct,ganho_real_acum_pct,ganho_selic_acum_pct,mode
2025-01-03,-0.0011093021506897122,0.05570095663571385,0.0005547647074928275,0.9988906978493103,1.0557009566357138,1.0005547647074928,99889.06978493102,105570.09566357138,100055.47647074929,-0.11093021506897172,5.570095663571384,0.05547647074928275,weekly
2025-01-06,-0.0014982346186898986,0.04411227069154715,0.0005547647074928275,0.9973941252255051,1.1022703230041537,1.0011098371788663,99739.41252255051,110227.03230041538,100110.98371788663,-0.26058747744949207,10.227032300415374,0.11098371788662575,weekly
2025-01-07,6.743423372258067e-05,0.034647194657573294,0.0005547647074928275,0.997461383734059,1.1404608974505448,1.001665217584857,99746.1383734059,114046.08974505447,100166.5217584857,-0.2538616265940985,14.04608974505448,0.16652175848570483,weekly
2025-01-08,-0.00017269936481556448,0.056212993254565566,0.0005547647074928275,0.99728912278666,1.2045696181860281,1.0022209060962963,99728.912278666,120456.96181860281,100222.09060962964,-0.2710877213339957,20.456961818602814,0.22209060962963267,weekly
2025-01-09,-0.00036566941664414334,0.04815004572148222,0.0005547647074928275,0.996924444654905,1.2625697003763938,1.00277690288411,99692.44446549051,126256.97003763939,100277.690288411,-0.307555534509496,26.256970037639384,0.2776902884110033,weekly
2025-01-10,-0.00036348231442104604,0.0653973871165454,0.0005547647074928275,0.9965620802504589,1.3451384598335296,1.0033332081193191,99656.20802504588,134513.84598335298,100333.32081193192,-0.34379197495411074,34.513845983352965,0.3333208119319142,weekly
2025-01-13,-0.000761613054234084,0.06663716749043323,0.0005547647074928275,0.9958030855607855,1.4347746766792797,1.0038898219730392,99580.30855607854,143477.46766792797,100388.98219730392,-0.41969144392145497,43.47746766792797,0.38898219730392203,weekly
2025-01-14,-0.0007282613265304683,0.055079875024169556,0.0005547647074928275,0.9950778806847318,1.5138018865586178,1.004446744616481,99507.78806847318,151380.18865586177,100444.67446164812,-0.4922119315268203,51.38018865586178,0.4446744616481091,weekly
2025-01-15,-0.0004210512528465605,0.03210851530426889,0.0005547647074928275,0.9946589018963896,1.5624078176008163,1.0050039762209504,99465.89018963896,156240.78176008162,100500.39762209504,-0.5341098103610387,56.240781760081624,0.500397622095039,weekly
2025-01-16,-0.0014031555843203717,0.05764528691550205,0.0005547647074928275,0.9932632407036998,1.6524732645254385,1.0055615169578478,99326.32407036997,165247.32645254384,100556.15169578478,-0.6736759296300243,65.24732645254386,0.556151695784779,weekly
