view_date,ret_est_portfolio,ret_real_portfolio,ret_selic_benchmark,capital_est,capital_real,capital_selic,capital_est_brl,capital_real_brl,capital_selic_brl,ganho_est_acum_pct,ganho_real_acum_pct,ganho_selic_acum_pct,mode
2025-03-05,0.00019864497455152497,0.08602030781329909,0.0005547647074928275,1.0214117083043057,8.295541477159766,1.0235670731181412,102141.17083043058,829554.1477159766,102356.70731181413,2.141170830430572,729.5541477159766,2.3567073118141213,daily
2025-03-06,0.0008172181904354001,0.058040428995833976,0.0005547647074928275,1.0222464245322556,8.777018263246854,1.024134912006059,102224.64245322556,877701.8263246854,102413.4912006059,2.224642453225556,777.7018263246854,2.4134912006058995,daily
2025-03-07,0.00052395343024943,0.0075103002522699525,0.0005547647074928275,1.0227820340529494,8.842936305723496,1.0247030659109513,102278.20340529495,884293.6305723496,102470.30659109513,2.278203405294943,784.2936305723496,2.4703065910951283,daily
2025-03-10,0.000589806825519375,-0.007418985451927068,0.0005547647074928275,1.0233852778776524,8.777330689919015,1.0252715350075783,102338.52778776524,877733.0689919016,102527.15350075783,2.3385277877652433,777.7330689919015,2.5271535007578283,daily
2025-03-11,0.00036060792757430007,0.0545246772084048,0.0005547647074928275,1.0237543187218179,9.255911812538274,1.0258403194707975,102375.43187218178,925591.1812538274,102584.03194707974,2.375431872181788,825.5911812538275,2.5840319470797457,daily
2025-03-12,-0.001341498947038465,0.03254703136044789,0.0005547647074928275,1.0223809533812265,9.557164264570497,1.026409419475563,102238.09533812264,955716.4264570497,102640.9419475563,2.2380953381226476,855.7164264570497,2.640941947556308,daily
2025-03-13,-0.0003052267620921799,0.017429600094014154,0.0005547647074928275,1.0220688953532011,9.723741815734764,1.0269788351969262,102206.88953532011,972374.1815734764,102697.88351969262,2.2068895353201112,872.3741815734763,2.697883519692623,daily
2025-03-14,0.0007102512196012799,0.003032869616278515,0.0005547647074928275,1.0227948210326423,9.753232656844242,1.0275485668100355,102279.48210326424,975323.2656844242,102754.85668100354,2.27948210326423,875.3232656844242,2.754856681003548,daily
2025-03-17,0.0014410310407342798,-0.009232334052121455,0.0005547647074928275,1.0242687001180526,9.663187554868196,1.0281186144901364,102426.87001180527,966318.7554868197,102811.86144901364,2.42687001180526,866.3187554868197,2.8118614490136418,daily
2025-03-18,0.00312691238575404,-0.015265400539159667,0.0005547647074928275,1.027471498602792,9.51567512635811,1.028688978412572,102747.1498602792,951567.512635811,102868.89784125719,2.7471498602791966,851.567512635811,2.8688978412571897,daily
2025-03-19,0.0007246806779381117,0.011975717648555189,0.0005547647074928275,1.0282160873449615,9.629632164906754,1.029259658752782,102821.60873449616,962963.2164906753,102925.9658752782,2.8216087344961505,862.9632164906754,2.9259658752782025,daily
2025-03-20,0.0033956437121023747,0.026662865876341216,0.0005547647074928275,1.031707542836637,9.886385755758164,1.0298306556863042,103170.75428366369,988638.5755758164,102983.06556863042,3.1707542836636904,888.6385755758164,2.9830655686304164,daily
2025-03-21,0.00022653750492713593,0.02284665438025938,0.0005547647074928275,1.0319412632892055,10.11225659418989,1.0304019693887732,103194.12632892055,1011225.6594189891,103040.19693887731,3.1941263289205546,911.225659418989,3.0401969388773153,daily
2025-03-24,0.0002182951021203288,0.027188126960183058,0.0005547647074928275,1.0321665310126575,10.387189910326674,1.030973600035921,103216.65310126575,1038718.9910326673,103097.36000359211,3.216653101265754,938.7189910326674,3.097360003592109,daily
2025-03-25,-0.000413265598750035,-0.006107500605639447,0.0005547647074928275,1.031739972093209,10.323750141658461,1.0315455478035778,103173.9972093209,1032375.0141658462,103154.55478035778,3.1739972093209,932.3750141658461,3.1545547803577767,daily
2025-03-26,-0.0004932826895451677,0.020534877052070973,0.0005547647074928275,1.0312310326248635,10.535747081533719,1.0321178128676705,103123.10326248634,1053574.708153372,103211.78128676704,3.1231032624863486,953.574708153372,3.211781286767046,daily
2025-03-27,2.353622662276824e-05,0.022052053262026146,0.0005547647074928275,1.0312553039121477,10.768081937330937,1.0326903954042241,103125.53039121476,1076808.1937330938,103269.03954042241,3.1255303912147703,976.8081937330937,3.2690395404224137,daily
2025-03-28,-0.000229983015852995,0.002163376263819239,0.0005547647074928275,1.0310181327072396,10.791377350201017,1.0332632955893613,103101.81327072396,1079137.7350201018,103326.32955893612,3.101813270723963,979.1377350201017,3.3263295589361253,daily
2025-03-31,0.0004475853957092231,0.03580128086761408,0.0005547647074928275,1.031479601366151,11.177722481663972,1.033836513599302,103147.96013661509,1117772.2481663972,103383.6513599302,3.147960136615091,1017.7722481663972,3.3836513599301954,daily
2025-04-01,0.0004972975219695,0.014068000602041192,0.0005547647074928275,1.0319925536158723,11.334970688265471,1.0344100496103643,103199.25536158723,1133497.0688265471,103441.00496103644,3.1992553615872277,1033.497068826547,3.4410049610364313,daily
2025-04-02,2.9824836466024556e-05,0.015564755166456723,0.0005547647074928275,1.032023332625018,11.511396731847288,1.034983903798964,103202.33326250181,1151139.6731847287,103498.39037989642,3.202333262501811,1051.1396731847287,3.49839037989641,daily
2025-04-03,-0.000492958561440625,0.027701652142051763,0.0005547647074928275,1.0315145878875942,11.830281439782071,1.035558076341615,103151.45878875942,1183028.1439782071,103555.8076341615,3.1514587887594203,1083.0281439782073,3.555807634161501,daily
2025-04-04,-0.0017669393772987148,0.05479014000158983,0.0005547647074928275,1.0296919641439977,12.478464216125941,1.0361325674149284,102969.19641439976,1247846.421612594,103613.25674149285,2.9691964143997662,1147.846421612594,3.613256741492843,daily
2025-04-07,-0.0005769569915556997,0.09454452023611255,0.0005547647074928275,1.029097876166136,13.658234628723067,1.0367073771956141,102909.7876166136,1365823.4628723066,103670.73771956141,2.9097876166136016,1265.8234628723067,3.670737719561412,daily
2025-04-08,-0.00041088063855682875,0.12596355412677857,0.0005547647074928275,1.0286750397736393,15.378674405654465,1.0372825058604798,102867.50397736393,1537867.4405654464,103728.25058604797,2.8675039773639277,1437.8674405654465,3.7282505860479764,daily
2025-04-09,-0.0003460350019758695,0.08942289188918325,0.0005547647074928275,1.0283190822042187,16.753879944430253,1.037857953586431,102831.90822042187,1675387.9944430252,103785.7953586431,2.831908220421875,1575.3879944430253,3.785795358643096,daily
2025-04-10,-4.815556296691193e-05,0.08612465973034351,0.0005547647074928275,1.0282695629199057,18.196802153807337,1.0384337205504715,102826.95629199057,1819680.2153807336,103843.37205504715,2.8269562919905677,1719.6802153807337,3.843372055047145,daily
2025-04-11,0.00023742667231404675,0.09958364434064845,0.0005547647074928275,1.0285137015404715,20.00890602762923,1.0390098069297034,102851.37015404715,2000890.602762923,103900.98069297033,2.8513701540471503,1900.890602762923,3.900980692970335,daily
2025-04-14,0.00022367331263899512,0.016997743387631895,0.0005547647074928275,1.0287437526071896,20.349012277754113,1.039586212901327,102874.37526071897,2034901.2277754112,103958.6212901327,2.8743752607189643,1934.9012277754114,3.958621290132691,daily
2025-04-15,-0.0014151341834407801,0.09097001068202303,0.0005547647074928275,1.0272879421568741,22.200162142030024,1.0401629386426408,102728.79421568742,2220016.2142030024,104016.29386426408,2.7287942156874134,2120.016214203002,4.0162938642640755,daily
2025-04-16,-0.0009826600875581068,0.09251826668673452,0.0005547647074928275,1.0262784672976868,24.254082663575105,1.0407399843310416,102627.84672976867,2425408.2663575104,104073.99843310416,2.627846729768679,2325.4082663575105,4.0739984331041645,daily
2025-04-17,-0.0005992343081283241,0.05090394178395623,0.0005547647074928275,1.0256634860303886,25.488711075504995,1.0413173501440252,102566.34860303886,2548871.1075504995,104131.73501440251,2.5663486030388594,2448.8711075504993,4.131735014402516,daily
2025-04-22,-0.00038688067966785334,0.049159923773627705,0.0005547647074928275,1.0252666766438026,26.74173416906484,1.041895036259185,102526.66766438025,2674173.416906484,104189.5036259185,2.5266676643802555,2574.173416906484,4.1895036259185,daily
2025-04-23,0.00029813321374449813,0.01138642073284698,0.0005547647074928275,1.0255723426930554,27.046226805439762,1.0424730428542135,102557.23426930554,2704622.6805439764,104247.30428542136,2.5572342693055417,2604.622680543976,4.247304285421349,daily
2025-04-24,-0.0005623834596288586,0.01597388184685313,0.0005547647074928275,1.024995577770872,27.47826003683305,1.0430513701069017,102499.55777708719,2747826.003683305,104305.13701069017,2.4995577770871913,2647.826003683305,4.305137010690174,daily
2025-04-25,-0.0003873503744727701,0.03063165356943348,0.0005547647074928275,1.0245985453499895,28.31996457897213,1.043630018195139,102459.85453499896,2831996.457897213,104363.0018195139,2.459854534998951,2731.996457897213,4.363001819513901,daily
2025-04-28,-3.1191533167404994e-05,0.01733236615340133,0.0005547647074928275,1.024566586550479,28.81081657450623,1.0442089872969138,102456.6586550479,2881081.657450623,104420.89872969138,2.456658655047894,2781.081657450623,4.42089872969138,daily
2025-04-29,-0.0008459901527158846,-0.026304522979670546,0.0005547647074928275,1.0236998133074555,28.052961787859058,1.044788277590313,102369.98133074555,2805296.1787859057,104478.8277590313,2.369981330745552,2705.296178785906,4.478827759031301,daily
2025-04-30,0.00055033533996459,0.034888029081952175,0.0005547647074928275,1.0242631914922338,29.03167433454878,1.0453678892535223,102426.31914922337,2903167.4334548777,104536.78892535223,2.426319149223377,2803.167433454878,4.536788925352231,daily
2025-05-02,-0.0006760976476654706,0.010477804026345672,0.0005547647074928275,1.0235706895578756,29.33586252878287,1.0459478224648264,102357.06895578756,2933586.252878287,104594.78224648265,2.3570689557875557,2833.586252878287,4.594782246482643,daily
2025-05-05,-0.000567286316528225,0.06405223100963188,0.0005547647074928275,1.02299003191169,31.214889972343272,1.046528077402609,102299.003191169,3121488.9972343273,104652.80774026089,2.2990031911690023,3021.488997234327,4.652807740260889,daily
2025-05-06,-0.0004290359490667229,0.06212891587029994,0.0005547647074928275,1.022551132412463,33.15423724533566,1.0471086542453523,102255.1132412463,3315423.724533566,104710.86542453522,2.255113241246298,3215.4237245335657,4.710865424535227,daily
2025-05-07,0.001363408701237648,0.04387292817769195,0.0005547647074928275,1.0239452875238546,34.60881071478643,1.047689553171638,102394.52875238546,3460881.071478643,104768.9553171638,2.394528752385461,3360.8810714786428,4.768955317163792,daily
2025-05-08,0.011815736993180025,-0.07668265858725833,0.0005547647074928275,1.0360439557366425,31.954915098633414,1.0482707743601465,103604.39557366425,3195491.509863341,104827.07743601465,3.604395573664254,3095.4915098633414,4.8270774360146484,daily
2025-05-09,0.00151621380151651,-0.07762144967166465,0.0005547647074928275,1.0376148198813082,29.474528264542524,1.0488523179896576,103761.48198813082,2947452.8264542525,104885.23179896576,3.7614819881308215,2847.4528264542523,4.885231798965761,daily
2025-05-12,0.0008925978313409101,-0.011545073899361701,0.0005547647074928275,1.0385409926193014,29.134242657579556,1.0494341842390502,103854.09926193014,2913424.2657579556,104943.41842390502,3.854099261930144,2813.4242657579557,4.943418423905022,daily
2025-05-13,0.0011117084123964049,-0.08497187947558613,0.0005547647074928275,1.0396955473774148,26.658651301867224,1.0500163732873025,103969.55473774148,2665865.130186722,105001.63732873024,3.9695547377414764,2565.865130186722,5.001637328730246,daily
2025-05-14,0.000697764039679435,-0.08166874840904136,0.0005547647074928275,1.0404210095425896,24.481472615770667,1.0505988853134918,104042.10095425896,2448147.2615770665,105059.88853134918,4.042100954258965,2348.1472615770667,5.059888531349177,daily
2025-05-15,-0.0002205933119563737,-0.11725779142875438,0.0005547647074928275,1.0401914996262658,21.610829205921867,1.051181720496795,104019.14996262657,2161082.9205921865,105118.1720496795,4.019149962626578,2061.082920592187,5.118172049679504,daily
2025-05-16,-0.0017542505019998368,-0.07279312595316317,0.0005547647074928275,1.0383667431658705,20.0377093935829,1.0517648790164882,103836.67431658706,2003770.93935829,105176.48790164881,3.836674316587052,1903.77093935829,5.176487901648819,daily
2025-05-19,-0.001939447816140275,-0.08459148879129186,0.0005547647074928275,1.0363528850534847,18.34268972401247,1.052348361051947,103635.28850534846,1834268.972401247,105234.83610519471,3.6352885053484663,1734.2689724012469,5.234836105194707,daily
2025-05-20,-0.00095556030013583,-0.09255237819215234,0.0005547647074928275,1.0353625873795962,16.64503016761436,1.0529321667826466,103536.25873795962,1664503.0167614361,105293.21667826465,3.536258737959619,1564.5030167614361,5.293216678264656,daily
2025-05-21,0.0025448794600442153,-0.09544795808085854,0.0005547647074928275,1.0379974603619169,15.05629602592128,1.0535162963881615,103799.74603619169,1505629.602592128,105351.62963881614,3.799746036191687,1405.629602592128,5.351629638816147,daily
2025-05-22,0.002112475269822505,-0.042458112864561935,0.0005547647074928275,1.0401902043270699,14.41703410993046,1.0541007500481663,104019.020432707,1441703.4109930461,105410.07500481662,4.019020432706988,1341.703410993046,5.410075004816628,daily
2025-05-23,0.001438806314723398,-0.03187425437894893,0.0005547647074928275,1.0416868365615692,13.957501897320553,1.0546855279424348,104168.68365615692,1395750.1897320552,105468.55279424347,4.168683656156924,1295.7501897320553,5.468552794243475,daily
2025-05-26,-0.0008461270847014599,-0.04756542238059686,0.0005547647074928275,1.0408054371153774,13.293607424196518,1.0552706302508406,104080.54371153774,1329360.7424196517,105527.06302508406,4.080543711537743,1229.3607424196518,5.527063025084056,daily
2025-05-27,0.00020932594412326498,-0.06740381933217654,0.0005547647074928275,1.0410233046961503,12.397567511103095,1.0558560571533575,104102.33046961503,1239756.7511103095,105585.60571533575,4.102330469615034,1139.7567511103096,5.585605715335751,daily
2025-05-28,-0.00013439867583723742,-0.031228975269906492,0.0005547647074928275,1.0408833925424834,12.01040418189186,1.0564418088300587,104088.33925424833,1201040.418189186,105644.18088300587,4.088339254248341,1101.0404181891859,5.644180883005867,daily
2025-05-29,4.167492386800004e-05,-0.03967676448061385,0.0005547647074928275,1.0409267712786232,11.533870203849956,1.0570278854611175,104092.67712786232,1153387.0203849955,105702.78854611175,4.092677127862321,1053.3870203849956,5.702788546111748,daily
2025-05-30,0.002632647829168095,0.02327966339733753,0.0005547647074928275,1.0436671648833529,11.802374819864164,1.057614287226807,104366.71648833528,1180237.4819864165,105761.4287226807,4.366716488335287,1080.2374819864165,5.761428722680706,daily
2025-06-02,-0.00017051288793338027,0.0050397688199675114,0.0005547647074928275,1.0434892061810275,11.861856060482886,1.0582010143075007,104348.92061810274,1186185.6060482885,105820.10143075007,4.348920618102747,1086.1856060482885,5.820101430750069,daily
2025-06-03,0.0005359564910826299,-0.013154283063782315,0.0005547647074928275,1.0440484709944549,11.705821848201452,1.0587880668836716,104404.84709944548,1170582.1848201451,105878.80668836716,4.404847099445486,1070.5821848201454,5.878806688367155,daily
2025-06-04,0.00025474546545716724,0.016063516036295078,0.0005547647074928275,1.0443144376081581,11.893858505178049,1.0593754451358932,104431.44376081582,1189385.850517805,105937.54451358932,4.431443760815812,1089.3858505178048,5.937544513589321,daily
2025-06-05,-0.0009298066253664017,0.009359372826031418,0.0005547647074928275,1.0433434271251043,12.005177561268075,1.0599631492448391,104334.34271251044,1200517.7561268075,105996.31492448392,4.334342712510431,1100.5177561268076,5.996314924483914,daily
2025-06-06,0.0005381487775326581,-0.005735476958882087,0.0005547647074928275,1.0439049011149584,11.936322141978135,1.0605511793912832,104390.49011149583,1193632.2141978135,106055.11793912832,4.390490111495837,1093.6322141978135,6.055117939128318,daily
2025-06-09,0.0001702423908759089,-0.000200316994418759,0.0005547647074928275,1.044082617981171,11.933931093802238,1.0611395357560993,104408.2617981171,1193393.1093802238,106113.95357560994,4.408261798117108,1093.393109380224,6.113953575609932,daily
2025-06-10,-0.0009688577416195151,-0.009995730202422006,0.0005547647074928275,1.0430710504538496,11.814642738334296,1.0617282185202621,104307.10504538496,1181464.2738334297,106172.82185202622,4.307105045384962,1081.4642738334296,6.172821852026211,daily
2025-06-11,-0.0005398100600056044,0.004520593461810621,0.0005547647074928275,1.042507990207514,11.868051935050838,1.0623172278648463,104250.79902075141,1186805.193505084,106231.72278648462,4.250799020751406,1086.8051935050837,6.231722786484628,daily
2025-06-12,-0.0004786224542365278,0.0011680631521665576,0.0005547647074928275,1.0420090224746796,11.881914569204172,1.0629065639710273,104200.90224746797,1188191.4569204173,106290.65639710274,4.200902247467964,1088.1914569204173,6.290656397102734,daily
2025-06-13,-0.0005122497632156141,0.005447728931698535,0.0005547647074928275,1.0414752535996485,11.946644018966795,1.063496227020081,104147.52535996486,1194664.4018966795,106349.6227020081,4.147525359964854,1094.6644018966795,6.349622702008095,daily
2025-06-16,0.0004886663784224508,-0.007227034013367036,0.0005547647074928275,1.0419841875400417,11.860305216296135,1.0640862171933834,104198.41875400417,1186030.5216296136,106408.62171933833,4.198418754004174,1086.0305216296135,6.408621719338337,daily
2025-06-17,-0.00048975757631741,-0.006918735626531974,0.0005547647074928275,1.041473867889791,11.778246900054604,1.0646765346724119,104147.3867889791,1177824.6900054605,106467.65346724118,4.147386788979102,1077.8246900054605,6.467653467241186,daily
2025-06-18,-0.00013773385360678423,0.0030084283423804405,0.0005547647074928275,1.0413304216805357,11.813680911852282,1.0652671796387438,104133.04216805357,1181368.0911852282,106526.71796387438,4.133042168053569,1081.3680911852282,6.526717963874384,daily
2025-06-20,-0.00039444353273512,0.028172629492506863,0.0005547647074928275,1.0409196756302634,12.146503367124597,1.0658581522740578,104091.96756302634,1214650.3367124596,106585.81522740578,4.091967563026344,1114.6503367124596,6.585815227405778,daily
2025-06-23,-0.00022723478367457498,0.02799468501258105,0.0005547647074928275,1.040683142472949,12.486540902891504,1.066449452760133,104068.3142472949,1248654.0902891504,106644.9452760133,4.068314247294902,1148.6540902891504,6.644945276013292,daily
2025-06-24,-0.00017362394782483503,0.028148698993530067,0.0005547647074928275,1.040502454957318,12.838020784237397,1.0670410812788493,104050.24549573181,1283802.0784237396,106704.10812788493,4.050245495731808,1183.8020784237397,6.7041081278849335,daily
2025-06-25,-0.00020884728782287422,0.03379236402504345,0.0005547647074928275,1.0402851488416271,13.271847855939422,1.067633038012188,104028.51488416271,1327184.7855939423,106763.30380121879,4.028514884162715,1227.1847855939423,6.76330380121879,daily
2025-06-26,0.0003746638302935689,0.016817464823240695,0.0005547647074928275,1.0406749060600895,13.495046690396086,1.0682253231422305,104067.49060600896,1349504.6690396084,106822.53231422305,4.06749060600895,1249.5046690396086,6.822532314223051,daily
