date,open,high,low,close,volume,ticker,ibov_close,log_ret,ibov_log_ret,spread_retorno_3d,dist_sma_3d,spread_vol_3d,beta_3d,spread_volratio_3d,z_alpha_3d,trend_mercado_3d,risco_mercado_3d,z_mercado_3d,spread_retorno_5d,dist_sma_5d,spread_vol_5d,beta_5d,spread_volratio_5d,z_alpha_5d,trend_mercado_5d,risco_mercado_5d,z_mercado_5d,spread_retorno_14d,dist_sma_14d,spread_vol_14d,beta_14d,spread_volratio_14d,z_alpha_14d,trend_mercado_14d,risco_mercado_14d,z_mercado_14d,spread_retorno_21d,dist_sma_21d,spread_vol_21d,beta_21d,spread_volratio_21d,z_alpha_21d,trend_mercado_21d,risco_mercado_21d,z_mercado_21d,spread_retorno_42d,dist_sma_42d,spread_vol_42d,beta_42d,spread_volratio_42d,z_alpha_42d,trend_mercado_42d,risco_mercado_42d,z_mercado_42d,spread_retorno_63d,dist_sma_63d,spread_vol_63d,beta_63d,spread_volratio_63d,z_alpha_63d,trend_mercado_63d,risco_mercado_63d,z_mercado_63d
2018-01-02,15.774145937802164,15.822153608490048,15.41751157988362,15.50838565826416,4696161,RADL3,77891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,15.499811670071718,15.621547202876174,15.124319076538086,15.124319076538086,5972304,RADL3,77995.0,-0.02507690467206215,0.0013343086028245296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,15.156894772380271,15.288918024007383,14.994010068794235,15.2409086227417,6357904,RADL3,78647.0,0.007679186225586375,0.008324763031459105,,-0.009292619567164095,,,0.020367421199381175,,,,1.1453651941020928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,15.32663923607224,15.50838565826416,15.129462086617997,15.50838565826416,5114116,RADL3,79071.0,0.0173977184464758,0.0053766979221980165,-0.015035769556481803,0.007839343895503337,0.0187447575497554,5.034314597927763,0.00046923401980314416,0.8697095801640314,0.015035769556481803,0.003509474139541046,0.9224903838258653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,15.515241662823762,15.515241662823762,15.307778528233802,15.31120777130127,2862038,RADL3,79379.0,-0.012795793544289325,0.0038876666194341118,-0.005308016445318399,-0.007141000789444685,0.013154605555428594,3.502328224079998,-0.27217393845799664,-1.0367685526190515,0.017589127573091203,0.002258175025644176,0.9432370371426371,,-0.011743156857087489,,,-0.28902861020000403,,,,1.2003095028144823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,15.336926543445871,15.396937431080111,15.096884727478027,15.096884727478027,3900561,RADL3,78864.0,-0.014096681200622716,-0.006508999680901259,-0.012250121159167047,-0.010587233535590213,0.011344333117792097,1.720410448521058,-0.1996628923762901,-0.2388824292469424,0.0027553648607308713,0.0064753081251456,-0.9286936045937483,-0.039306911239926634,-0.011375775283786083,0.011753465514663747,1.8380808207612513,-0.3183609602676052,0.01856528532284936,0.012414436495014579,0.005626906819385175,0.13985623506388903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,15.054021275558792,15.093456707559698,14.635663986206056,14.635663986206056,5826974,RADL3,78201.0,-0.031027124238765358,-0.008442414769733604,-0.046855851152476556,-0.01745069556655554,0.003539662578221881,1.0272591450707729,0.44435495864157437,-0.9220497700482547,-0.011063747831200845,0.00663148639861072,-1.0391487240498825,-0.035480407434071666,-0.026488895350797015,0.011667587531632181,2.122354592638379,0.2910320687787318,-1.1394167994139017,0.0026377131224563977,0.007509568058605169,-1.4209955748570078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,14.74538978450924,14.904846930977785,14.675092927424634,14.839693069458008,4944388,RADL3,79365.0,0.01384426601541552,0.01477502983091643,-0.031103154804254022,-0.008234981834562616,0.009776931870643137,1.6762726702205875,-0.05136027921799857,0.85083306976029,-0.0001763846197185441,0.012882790458268376,0.9505445493002007,-0.035765594443699644,-0.02075444759875511,0.010996877931695759,1.809817006200294,-0.05054728084622506,0.45886914143992374,0.009087979921913656,0.00947955045048114,0.8041911787033147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,14.74710872679643,14.91342439601803,14.72310576244729,14.831124305725098,4205541,RADL3,79349.0,-0.0005775886698891855,-0.00020162052565244885,-0.023891441428769408,-0.0005599310979609307,0.011137360552925047,1.8149767578579665,-0.25878373588533643,0.5991142980987932,0.006130994535530411,0.011770446603396498,0.5653231480603612,-0.04816258311221415,-0.011497283774918099,0.007438723375981445,1.5667710606676188,-0.16808307276515755,0.9459001773913167,0.0035096614740631055,0.009282160421237896,0.6193329306547195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-15,14.843125852368033,14.987150577363984,14.774542732587523,14.855127334594728,2946902,RADL3,79752.0,0.00161711450749871,0.005065975221850596,-0.0047555926740894625,-0.0024271263135131615,0.00017348181561706744,0.9998631403635131,0.07862513238019542,-1.138014413254274,0.019639384527114567,0.007597295157530839,1.1539907223327712,-0.03492798366284264,-0.007932849931798991,0.007727912805986637,1.684094260808363,0.034406720282519676,0.3855732217549401,0.0046879700764796,0.009397503572649414,1.0834919264405747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,14.855129329464132,14.937429431166455,14.548219870596254,14.613373756408691,4683432,RADL3,79832.0,-0.016407960566450726,0.0010026068616086218,-0.02123539628664782,-0.01272895047069389,0.007074545524423629,1.4382376755486947,0.134607892971915,-1.138044982446714,0.005866961557806688,0.0027600933254257067,0.7249312288340165,-0.04475086957118037,-0.01630953004825708,0.008962096621466917,1.8769155148799135,0.01933706886111497,-0.8202277158648849,0.01219957661898937,0.008463449592451653,0.8159365235079613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,14.6167992593212,14.8688424974157,14.573934597849608,14.837979316711426,4918399,RADL3,81189.0,0.01525294368047419,0.016855343428709736,-0.02246182789064674,-0.00692196162995895,0.007646908133659366,1.8089854013067082,-0.03698917621400488,0.680862138480415,0.02292392551216882,0.008234170893435692,1.1532831541831605,-0.02376855985038428,-0.01329189413087728,0.004960967468586298,1.414024979092419,0.038002598298706,0.43954202185619967,0.03749733481743275,0.007872484697123878,1.7115764806208686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,14.83798195789583,14.882562115737343,14.668238770229484,14.711103439331056,4184325,RADL3,80963.0,-0.008587519154971286,-0.0027875098221292593,-0.024812976509136924,-0.004399893437277869,0.00607165842776689,1.4436581914369868,-0.14435517177557278,0.3017573395386475,0.01507044046818905,0.010420460042437739,0.4149137784176276,-0.028637805367725436,-0.013269931233429011,0.004136738615924478,1.2864212570764244,-0.12364248654953669,-0.010586069392363286,0.01993479516438707,0.007731487207560935,0.92190601312528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
