date,open,high,low,close,volume,ticker,ibov_close,spread_retorno_3d,dist_sma_3d,spread_vol_3d,beta_3d,spread_volratio_3d,z_alpha_3d,trend_mercado_3d,risco_mercado_3d,z_mercado_3d,spread_retorno_5d,dist_sma_5d,spread_vol_5d,beta_5d,spread_volratio_5d,z_alpha_5d,trend_mercado_5d,risco_mercado_5d,z_mercado_5d,spread_retorno_14d,dist_sma_14d,spread_vol_14d,beta_14d,spread_volratio_14d,z_alpha_14d,trend_mercado_14d,risco_mercado_14d,z_mercado_14d,spread_retorno_21d,dist_sma_21d,spread_vol_21d,beta_21d,spread_volratio_21d,z_alpha_21d,trend_mercado_21d,risco_mercado_21d,z_mercado_21d,spread_retorno_42d,dist_sma_42d,spread_vol_42d,beta_42d,spread_volratio_42d,z_alpha_42d,trend_mercado_42d,risco_mercado_42d,z_mercado_42d,spread_retorno_63d,dist_sma_63d,spread_vol_63d,beta_63d,spread_volratio_63d,z_alpha_63d,trend_mercado_63d,risco_mercado_63d,z_mercado_63d
2018-01-02,16.006831262417887,16.428063448314756,15.886478038113518,16.152973175048828,2119900,SUZB3,77891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,16.075605267498602,16.342098788584522,15.88647945797455,16.032621383666992,2652600,SUZB3,77995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,16.09279539706639,16.21314861878315,15.82630190552808,16.075603485107422,3251400,SUZB3,78647.0,,-0.006715950329306275,,,0.11576526056932779,,,,1.1453651941020928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,15.981042362736575,16.238939107056176,15.94665525567129,16.032621383666992,3058200,SUZB3,79071.0,-0.022514416694910867,-0.007256511661854592,0.001571025214557631,1.436965930295261,0.14466504353161802,-0.3323204265245049,0.015035769556481803,0.003509474139541046,0.9224903838258653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,16.161567668006064,16.703153056647412,16.135778980706107,16.419466018676758,4200500,SUZB3,79379.0,0.006252972631759581,0.010671139768278382,0.011765020047971054,-3.844032904507827,0.3278146800036168,1.1512259397402766,0.017589127573091203,0.002258175025644176,0.9432370371426371,,0.007193039231528031,,,0.5128968709902559,,,,1.2003095028144823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,16.71174954926197,16.763328562655612,16.419465740585878,16.59139633178711,4160800,SUZB3,78864.0,0.02882609161471164,0.017941513102815554,0.0067847511652432526,-0.22076744739791743,-0.09184785355712077,0.47602086225208284,0.0027553648607308713,0.0064753081251456,-0.9286936045937483,0.014365700990225334,0.02132169572037257,0.006659103911944891,-0.3449710719267107,0.07688054425599344,0.9827839480083652,0.012414436495014579,0.005626906819385175,0.13985623506388903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,16.62578687564077,16.8321046115938,16.548417519699935,16.685962677001953,2131300,SUZB3,78201.0,0.05100607241076051,0.015051512140206502,0.0027881540390591025,1.412217429731521,-0.3347965422852902,-0.9866483778632152,-0.011063747831200845,0.00663148639861072,-1.0391487240498825,0.037304611457103266,0.027870805350923122,0.0025466985989620466,-0.16080367792868644,-0.2855809424945147,0.5028835390663341,0.0026377131224563977,0.007509568058605169,-1.4209955748570078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,16.7633309762686,16.84070032733247,16.264729402561155,16.62578582763672,3305800,SUZB3,79365.0,0.01266365455485997,-0.007559001585805802,-0.005745351246052599,-0.5074293080962383,-0.02906151331484641,-1.1517607319439125,-0.0001763846197185441,0.012882790458268376,0.9505445493002007,0.024564062069852104,0.004469082560844884,0.0017341155718569815,-0.4229751712771467,-0.16155085963544802,-1.364448045872624,0.009087979921913656,0.00947955045048114,0.8041911787033147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,16.46244930351372,16.892278275614167,16.46244930351372,16.565608978271484,3293200,SUZB3,79349.0,-0.0076864642454047595,-0.00839757399399299,-0.006399327196020431,-0.351710568854526,0.030455889032970473,-0.052984763970836936,0.006130994535530411,0.011770446603396498,0.5653231480603612,0.029193653439731446,-0.004742092083172222,0.002136640280951247,-0.286393081008658,-0.17194374602564555,-0.5680701338011587,0.0035096614740631055,0.009282160421237896,0.6193329306547195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-15,16.67736539917534,16.80631377531741,16.599996045556583,16.73754119873047,1400700,SUZB3,79752.0,-0.01655301974241028,0.0023689860544142682,0.00045378731524282467,-0.17799283981531006,-0.1269209335678485,0.9009534442875332,0.019639384527114567,0.007597295157530839,1.1539907223327712,0.014498619082933591,-0.0023779571301225655,-0.0023264362234923005,-0.3796622475439201,-0.15069738058625393,0.16465781258559573,0.0046879700764796,0.009397503572649414,1.0834919264405747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,16.78912128884868,16.969648681362777,16.694558384388436,16.71175193786621,2256100,SUZB3,79832.0,-0.0007096340204116071,5.004768767391532e-05,0.00476564129980892,2.717681373447014,-0.0786299752547368,-0.48286515099428323,0.005866961557806688,0.0027600933254257067,0.7249312288340165,-0.004971663565271158,-0.003925707912364462,-0.0021975319980683727,-0.2356088931286896,-0.10582363240163406,-0.1289004488447094,0.01219957661898937,0.008463449592451653,0.8159365235079613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,16.711751285794506,16.9008754476681,16.582802919077626,16.89227867126465,2714200,SUZB3,81189.0,-0.0033960893696688386,-0.004944502978089904,-0.0012584183827668797,0.6094645786362637,0.06525172404525792,-0.856169874943323,0.02292392551216882,0.008234170893435692,1.1532831541831605,-0.025208508340697704,-0.00505123751860026,-0.00044899092116036047,0.35115786428630014,-0.04900123898766462,-0.12466387389971463,0.03749733481743275,0.007872484697123878,1.7115764806208686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,16.918069981933858,18.052818298339844,16.909473205031688,18.052818298339844,5795000,SUZB3,80963.0,0.060577198057673795,0.044687465942196525,0.02580978149052253,-1.7758992791300408,0.5600063771757424,1.1536841210480755,0.01507044046818905,0.010420460042437739,0.4149137784176276,0.0624121625857476,0.05313069249745994,0.020975393000668308,-1.1749548636010214,0.7514566190033145,1.7731607706289434,0.01993479516438707,0.007731487207560935,0.92190601312528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,18.05281637109661,18.74054205317621,17.880884130743038,18.224748611450195,4869700,SUZB3,81220.0,0.06943120772303744,0.027110864173443883,0.022458694069018723,-2.3267429615615023,0.14495257756798074,-0.4167487252542116,0.01723709567614028,0.010071690011883834,0.6843017527202264,0.07214600840317073,0.04420238257589837,0.019543021942477593,-1.67409319095889,0.37537427042904614,-0.2612687937902371,0.02330567775959953,0.007415447347838444,0.8533938964208421,,0.06848347431619484,,,0.48710149953409365,,,,1.6369776091274932,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,18.36229693670316,18.508438874482824,17.837904988258305,18.319313049316406,3648200,SUZB3,81675.0,0.0751310395895692,0.0018276116264115405,0.02988978326166282,-7.741744320016262,-0.1091353198126852,-0.6626069620233921,0.005968187476412691,0.004309849439970482,1.0788794331210445,0.06647555099128147,0.029864410179291312,0.02004439428861501,-1.7091022691843696,0.08112107101870258,-0.4337981176882541,0.023826137766731068,0.007426195965709399,1.0138629760429014,0.07841418696472117,0.06183431407874718,0.011410730708994173,-0.6169928447060102,0.2086531258444977,-0.2828346647760086,0.047437544019126324,0.0070500732529672865,1.7092438137686374,,,,,,,,,,,,,,,,,,,,,,,,,,,
