date,open,high,low,close,volume,ticker,ibov_close,spread_retorno_3d,dist_sma_3d,spread_vol_3d,beta_3d,spread_volratio_3d,z_alpha_3d,trend_mercado_3d,risco_mercado_3d,z_mercado_3d,spread_retorno_5d,dist_sma_5d,spread_vol_5d,beta_5d,spread_volratio_5d,z_alpha_5d,trend_mercado_5d,risco_mercado_5d,z_mercado_5d,spread_retorno_14d,dist_sma_14d,spread_vol_14d,beta_14d,spread_volratio_14d,z_alpha_14d,trend_mercado_14d,risco_mercado_14d,z_mercado_14d,spread_retorno_21d,dist_sma_21d,spread_vol_21d,beta_21d,spread_volratio_21d,z_alpha_21d,trend_mercado_21d,risco_mercado_21d,z_mercado_21d,spread_retorno_42d,dist_sma_42d,spread_vol_42d,beta_42d,spread_volratio_42d,z_alpha_42d,trend_mercado_42d,risco_mercado_42d,z_mercado_42d,spread_retorno_63d,dist_sma_63d,spread_vol_63d,beta_63d,spread_volratio_63d,z_alpha_63d,trend_mercado_63d,risco_mercado_63d,z_mercado_63d
2018-01-02,12.31765248432244,12.488598468405009,12.232179039427312,12.33664608001709,10298500,RAIL3,77891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,12.393629152494832,12.469605349594405,11.966262817382812,11.966262817382812,7136400,RAIL3,77995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,12.061231431061548,12.327148094897812,11.937769896424948,11.985255241394045,5690600,RAIL3,78647.0,,-0.015163387349834134,,,-0.3616539667750934,,,,1.1453651941020928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,12.089723458388832,12.203688659745902,11.89028662028324,11.966262817382812,4030600,RAIL3,79071.0,-0.04551870014261725,-0.006892446058656576,0.014161163941338957,4.740822859444674,-0.16174377698837017,0.5695718985850313,0.015035769556481803,0.003509474139541046,0.9224903838258653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,11.96626127890156,12.28915962220641,11.776319904865348,12.118213653564451,3279500,RAIL3,79379.0,-0.004970804520046815,0.0035124554060759205,0.0051976363567201745,-1.9856020417440128,-0.11440792006954148,1.1546112588298363,0.017589127573091203,0.002258175025644176,0.9432370371426371,,-0.006336638284236695,,,-0.3226179182228388,,,,1.2003095028144823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,12.15620236132589,12.270166648080204,11.709841558924106,11.728836059570312,6625100,RAIL3,78864.0,-0.024382099173518548,-0.0144596105180258,0.01668124743327116,3.255103593982878,0.24134037519312623,-1.0316685146190507,0.0027553648607308713,0.0064753081251456,-0.9286936045937483,-0.06293819540290416,-0.019674960266126584,0.01468042840154193,2.772091664275508,0.11374042043155819,-0.827675831358213,0.012414436495014579,0.005626906819385175,0.13985623506388903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,11.72883583611986,11.823805620418662,11.491410016811423,11.70034408569336,3716000,RAIL3,78201.0,-0.01140926016953893,-0.004770601921607387,0.016427268775040322,2.2658537792297837,-0.12570271495899832,0.5058187135711034,-0.011063747831200845,0.00663148639861072,-1.0391487240498825,-0.025110721123196175,-0.008750429171528573,0.009341104933061903,1.324168286680488,-0.12381648330755646,0.7982968386902176,0.0026377131224563977,0.007509568058605169,-1.4209955748570078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,11.73833255116248,11.947267532348633,11.624368262981212,11.947267532348633,14832700,RAIL3,79365.0,-0.014030602988620617,0.006112117535978845,0.01396317729009506,1.6293771913525321,0.7052853535269885,0.5800121265977192,-0.0001763846197185441,0.012882790458268376,0.9505445493002007,-0.012262550468242015,-0.00029370655972837945,0.010943555719448295,1.6357817040818432,1.1409685157919751,0.5866791139873198,0.009087979921913656,0.00947955045048114,0.8041911787033147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,11.82380599871329,12.03274097998758,11.719338960929967,11.994752883911133,4245100,RAIL3,79349.0,0.01628786986863038,0.004814268249494269,0.0002767699360494407,1.0194777475076464,-0.5424713501356354,-1.1535142266668794,0.006130994535530411,0.011770446603396498,0.5653231480603612,-0.0011316253916564324,0.004125673022594034,0.011227088999197148,1.70692822943093,-0.4862113493719591,0.30136031819745607,0.0035096614740631055,0.009282160421237896,0.6193329306547195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-15,12.089722851143293,12.251172488297478,12.061232005088923,12.07072925567627,4112400,RAIL3,79752.0,0.011525817215274198,0.00222514452280298,0.0015679244841620863,1.1758073746090516,-0.12020254519565365,-1.0599976465947465,0.019639384527114567,0.007597295157530839,1.1539907223327712,-0.008614099387874918,0.007174226051113841,0.010358583275972224,1.632112223225517,-0.027515527428416564,0.21534524132847785,0.0046879700764796,0.009397503572649414,1.0834919264405747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
