date,open,high,low,close,volume,ticker,ibov_close,log_ret,ibov_log_ret,spread_retorno_3d,dist_sma_3d,spread_vol_3d,beta_3d,spread_volratio_3d,z_alpha_3d,trend_mercado_3d,risco_mercado_3d,z_mercado_3d,spread_retorno_5d,dist_sma_5d,spread_vol_5d,beta_5d,spread_volratio_5d,z_alpha_5d,trend_mercado_5d,risco_mercado_5d,z_mercado_5d,spread_retorno_14d,dist_sma_14d,spread_vol_14d,beta_14d,spread_volratio_14d,z_alpha_14d,trend_mercado_14d,risco_mercado_14d,z_mercado_14d,spread_retorno_21d,dist_sma_21d,spread_vol_21d,beta_21d,spread_volratio_21d,z_alpha_21d,trend_mercado_21d,risco_mercado_21d,z_mercado_21d,spread_retorno_42d,dist_sma_42d,spread_vol_42d,beta_42d,spread_volratio_42d,z_alpha_42d,trend_mercado_42d,risco_mercado_42d,z_mercado_42d,spread_retorno_63d,dist_sma_63d,spread_vol_63d,beta_63d,spread_volratio_63d,z_alpha_63d,trend_mercado_63d,risco_mercado_63d,z_mercado_63d
2018-01-02,21.004478079485462,21.67969782555827,21.004478079485462,21.669309616088867,14156500,VALE3,77891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,21.726444953739904,21.752414488145195,21.451162341268105,21.53946113586425,12744200,VALE3,77995.0,-0.006010301559099235,0.0013343086028245296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,21.71606065130499,22.00692265913964,21.56543455076272,21.627761840820312,18433000,VALE3,78647.0,0.004091105335276355,0.008324763031459105,,-0.005282330264730684,,,0.1199430109792825,,,,1.1453651941020928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,21.591398752918813,21.96536636352539,21.456355994282184,21.96536636352539,15251300,VALE3,79071.0,0.015489196866110548,0.0053766979221980165,-0.0014657689141941849,0.005358721019780299,0.007246790270301022,1.676901847866784,0.1064356369642766,1.1384759089452918,0.015035769556481803,0.003509474139541046,0.9224903838258653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,22.022507630183764,22.453607559204105,22.022507630183764,22.4536075592041,14542800,VALE3,79379.0,0.02198433762722652,0.0038876666194341118,0.02397551225552215,0.01550992847437338,0.006799704655473924,-4.009258490588018,0.03347003543446814,0.8930316474533182,0.017589127573091203,0.002258175025644176,0.9432370371426371,,0.017618638176963408,,,0.10649229959068329,,,,1.2003095028144823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,22.63539499590368,22.72369181878071,22.29778506777089,22.370500564575195,15986200,VALE3,78864.0,-0.0037081424856630373,-0.006508999680901259,0.031010027146943266,0.007863908945299647,0.0068840096346621605,1.9302921531590664,-0.13734388223292138,-0.9850265876627299,0.0027553648607308713,0.0064753081251456,-0.9286936045937483,0.019431759288836586,0.01631742035238326,0.006487149805812239,1.1042560626633144,-0.08539330222056751,-0.10421737346389678,0.012414436495014579,0.005626906819385175,0.13985623506388903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,22.19909480981099,22.30816802935021,22.032885451636847,22.058856964111328,12149500,VALE3,78201.0,-0.014028954233743533,-0.008442414769733604,0.015310988739020887,-0.0027754470770301465,0.01191386288431353,2.7708568419405606,-0.09014400153212188,-0.8902297257680554,-0.011063747831200845,0.00663148639861072,-1.0391487240498825,0.0211898299867505,0.006363715572164641,0.006955691866397655,1.4753909190106558,-0.12430167550171456,-0.9862444808670148,0.0026377131224563977,0.007509568058605169,-1.4209955748570078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,22.126384041703943,22.48996353149414,22.126384041703943,22.48996353149414,10236300,VALE3,79365.0,0.01935494680731481,0.01477502983091643,0.0017942347076269607,0.0011851093029315862,0.004209654712987659,1.2913453281659488,-0.262055559618803,0.7333846582979698,-0.0001763846197185441,0.012882790458268376,0.9505445493002007,0.03000340465933182,0.005057744683698795,0.006353760118298272,1.4640263722508606,-0.39128124295614397,-0.16145536422586257,0.009087979921913656,0.00947955045048114,0.8041911787033147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,22.30817171664814,22.676944271100474,22.20429159362463,22.61981010437012,15014300,VALE3,79349.0,0.005756931193727798,-0.00020162052565244885,0.004951929231768834,0.0055064735680192545,0.005016811161028851,1.3735682584694482,0.10316332315839039,0.6832120124903822,0.006130994535530411,0.011770446603396498,0.5653231480603612,0.025849457434799612,0.00586230928475473,0.00595953919327929,1.4283077106789184,-0.0301960472306384,0.0927218460466215,0.0035096614740631055,0.009282160421237896,0.6193329306547195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-15,22.593837930217457,22.708106250332776,22.47437649616431,22.578256607055664,7253400,VALE3,79752.0,-0.0018387294875775464,0.005065975221850596,0.0036337639863506174,-0.002622326567987665,0.0031402713320232293,1.066699862756272,0.017259088384180665,-1.1491871615151785,0.019639384527114567,0.007597295157530839,1.1539907223327712,0.0008480817175790063,-0.0012611644914819475,0.0030078325020498464,1.1687913428414205,-0.0426600858640499,-1.182898836928718,0.0046879700764796,0.009397503572649414,1.0834919264405747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
