date,open,high,low,close,volume,ticker,ibov_close,spread_retorno_3d,dist_sma_3d,spread_vol_3d,beta_3d,spread_volratio_3d,z_alpha_3d,trend_mercado_3d,risco_mercado_3d,z_mercado_3d,spread_retorno_5d,dist_sma_5d,spread_vol_5d,beta_5d,spread_volratio_5d,z_alpha_5d,trend_mercado_5d,risco_mercado_5d,z_mercado_5d,spread_retorno_14d,dist_sma_14d,spread_vol_14d,beta_14d,spread_volratio_14d,z_alpha_14d,trend_mercado_14d,risco_mercado_14d,z_mercado_14d,spread_retorno_21d,dist_sma_21d,spread_vol_21d,beta_21d,spread_volratio_21d,z_alpha_21d,trend_mercado_21d,risco_mercado_21d,z_mercado_21d,spread_retorno_42d,dist_sma_42d,spread_vol_42d,beta_42d,spread_volratio_42d,z_alpha_42d,trend_mercado_42d,risco_mercado_42d,z_mercado_42d,spread_retorno_63d,dist_sma_63d,spread_vol_63d,beta_63d,spread_volratio_63d,z_alpha_63d,trend_mercado_63d,risco_mercado_63d,z_mercado_63d
2018-01-02,5.643358109860745,5.754302309333237,5.623634375288804,5.648288249969482,29013300,B3SA3,77891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,5.608841069507817,5.774024193837938,5.591583289062211,5.744439125061035,18920100,B3SA3,77995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,5.761698631380853,5.818402827557256,5.737044050351448,5.781421661376953,16965300,B3SA3,78647.0,,0.003901929889237099,,,-0.31564195730273414,,,,1.1453651941020928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,5.769095452284185,5.865246772766113,5.751836962293087,5.865246772766113,21964800,B3SA3,79071.0,0.02265625250862155,0.005402845715555049,0.0019567614942581197,-1.4438734785384484,0.2600177472963411,0.16626291414754535,0.015035769556481803,0.003509474139541046,0.9224903838258653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,5.855385360869632,5.961399442835672,5.7912847087425385,5.892366886138916,20775600,B3SA3,79379.0,0.007836359439039636,0.003485498558480904,0.0029472609536190706,-0.03098769912747748,0.1727254677361858,-0.33086682912807475,0.017589127573091203,0.002258175025644176,0.9432370371426371,,0.008366817177722696,,,0.10367978761857133,,,,1.2003095028144823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,5.939210342890826,5.939210342890826,5.776492401073835,5.808542728424072,26400900,B3SA3,78864.0,0.0019247386561580082,-0.004957557614514996,0.00812756590208424,2.1976669698443976,-0.03940609103080761,-1.0049492023699946,0.0027553648607308713,0.0064753081251456,-0.9286936045937483,0.01556274699023676,-0.0026187053984418895,0.00665470923902769,1.5402851139201479,0.1328345995670086,-1.1859569131336927,0.012414436495014579,0.005626906819385175,0.13985623506388903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,5.756767749786377,5.79374927068343,5.717321334941799,5.756767749786377,15398400,B3SA3,78201.0,-0.007604646231350291,-0.0029468506356400415,0.0031299462543072365,1.3409176632552187,-0.20593036683716825,0.43824721375953934,-0.011063747831200845,0.00663148639861072,-1.0391487240498825,-0.0004938286446604851,-0.0030029462209227864,0.0042613505267043075,1.402971700627286,-0.16130885727212552,-0.06806049120543436,0.0026377131224563977,0.007509568058605169,-1.4209955748570078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,5.793749896496201,5.850454807281494,5.732114491919448,5.850454807281494,21197400,B3SA3,79365.0,-0.006961977509063294,0.00074374578063785,0.003381862846673956,1.225996080949581,-0.052897169078158335,0.7600313955951018,-0.0001763846197185441,0.012882790458268376,0.9505445493002007,0.0027818085178291582,-0.00222119478514049,0.0041804364980756025,1.3385129233188107,-0.13975292660307104,0.13550674502957022,0.009087979921913656,0.00947955045048114,0.8041911787033147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,5.82826541404968,5.843057951539881,5.751836774660774,5.820868968963623,16437900,B3SA3,79349.0,-0.004011154688737457,-0.0027976397298010713,0.0017383614246366183,1.1216571866875729,-0.1713331498206363,-1.1037676796893907,0.006130994535530411,0.011770446603396498,0.5653231480603612,-0.011104660207122134,-0.004862566884242581,0.0027751145531864484,1.2525047068771238,-0.3151699698363416,-0.6679350800739629,0.0035096614740631055,0.009282160421237896,0.6193329306547195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-15,5.8553844431808,5.865246487364675,5.798680246067349,5.838126659393311,17349000,B3SA3,79752.0,-0.005605579298914245,-0.0030313051348935804,0.0031130348310229533,1.4091108679769335,0.29437616462156824,-0.07585323579544956,0.019639384527114567,0.007597295157530839,1.1539907223327712,-0.01393576738261443,-0.0041783836410023145,0.002470797735327558,1.2230860961549,0.2555442566438185,0.18802403220672856,0.0046879700764796,0.009397503572649414,1.0834919264405747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
