time,open,high,low,close,Volume
2020-09-22T16:00:00Z,46.23906713,46.48202146,46.07385819,46.21963079,487540.19917118
2020-09-22T17:00:00Z,46.21963079,46.55004867,46.17103992,46.35568521,380421.29935328
2020-09-22T18:00:00Z,46.37512156,46.7541303,46.30709434,46.52089415,549588.8990657
2020-09-22T19:00:00Z,46.52089415,46.96793011,46.47230329,46.81243934,442469.9992478
2020-09-23T13:00:00Z,46.44314877,47.40524789,46.36540338,47.23032078,745510.49873263
2020-09-23T14:00:00Z,47.22060261,47.35665703,46.40427608,46.51117598,309831.89947329
2020-09-23T15:00:00Z,46.50145781,46.82215751,46.45286694,46.59863954,379495.19935486
2020-09-23T16:00:00Z,46.58892136,47.1137027,46.49173963,47.06511184,185014.19968548
2020-09-23T17:00:00Z,47.06511184,47.17201174,46.81243934,46.88046655,173283.59970542
2020-09-23T18:00:00Z,46.84159386,46.97764828,46.36540338,46.43343059,323003.09945089
2020-09-23T19:00:00Z,46.43343059,46.46258511,46.11273089,46.35568521,493919.99916034
2020-09-24T13:00:00Z,46.46258511,47.23032078,46.17103992,47.03595732,447512.09923923
2020-09-24T14:00:00Z,47.03595732,47.89115654,46.99708463,47.73566578,589925.69899713
2020-09-24T15:00:00Z,47.7648203,47.86200203,47.44412059,47.59961135,330720.59943778
2020-09-24T16:00:00Z,47.58989318,47.6190477,47.05539367,47.1525754,331646.6994362
2020-09-24T17:00:00Z,47.14285722,47.26919347,46.94849376,47.13313905,511721.69913007
2020-09-24T18:00:00Z,47.1525754,47.21088443,46.55976684,46.61807588,394724.39932897
2020-09-24T19:00:00Z,46.60835771,47.07483001,46.57920319,47.0068028,963658.49836178
2020-09-25T13:00:00Z,46.26822165,46.62779405,45.80174935,46.45286694,383199.59934856
2020-09-25T14:00:00Z,46.47230329,46.7541303,46.1807581,46.20991262,257970.29956145
2020-09-25T15:00:00Z,46.20991262,46.63751223,46.19047627,46.37512156,120084.29979586
2020-09-25T16:00:00Z,46.34596704,47.07483001,46.30709434,46.98736646,336071.39942868
2020-09-25T17:00:00Z,46.98736646,47.19144809,46.6472304,46.96793011,694677.89881905
2020-09-25T18:00:00Z,46.93877559,47.10398453,46.56948502,46.67638492,475603.79919147
2020-09-25T19:00:00Z,46.6472304,46.93877559,46.50145781,46.89018473,1013770.79827659
2020-09-28T13:00:00Z,47.41496607,47.7648203,46.83187569,46.95821194,461197.79921596
2020-09-28T14:00:00Z,46.98736646,47.0068028,46.44314877,46.6472304,244078.79958507
2020-09-28T15:00:00Z,46.6472304,46.66666675,46.12244906,46.27793983,277212.59952874
2020-09-28T16:00:00Z,46.27793983,46.46258511,45.77259483,45.85034021,440309.09925147
2020-09-28T17:00:00Z,45.86005839,45.86977656,44.7035958,45.21865897,628924.79893083
2020-09-28T18:00:00Z,45.1700681,45.6754131,45.09232272,45.50048599,335762.6994292
2020-09-28T19:00:00Z,45.51992233,45.80174935,45.36443156,45.38386791,536314.79908826
2020-09-29T13:00:00Z,45.18950445,45.36443156,44.46064148,45.11175907,179148.89969545
2020-09-29T14:00:00Z,45.16034993,45.3158407,44.8493684,44.89795926,218971.19962775
2020-09-29T15:00:00Z,44.89795926,44.99514099,44.42176878,44.7035958,257455.79956233
2020-09-29T16:00:00Z,44.7035958,45.64625858,44.7035958,45.51020416,778438.49867665
2020-09-29T17:00:00Z,45.50048599,45.51992233,44.99514099,45.22837714,252104.99957142
2020-09-29T18:00:00Z,45.22837714,45.90864925,45.0631682,45.63654041,335865.59942903
2020-09-29T19:00:00Z,45.61710406,45.85034021,45.48104964,45.62682224,362722.49938337
2020-09-30T13:00:00Z,45.96695829,46.26822165,44.80077753,45.95724012,1077157.19816883
2020-09-30T14:00:00Z,45.94752194,46.13216723,45.71428579,45.90864925,606080.99896966
2020-09-30T15:00:00Z,45.90864925,45.96695829,45.59766772,45.69484945,359532.59938879
2020-09-30T16:00:00Z,45.70456762,45.96695829,45.66569493,45.81146752,220823.3996246
2020-09-30T17:00:00Z,45.8211857,45.84062204,45.46161329,45.66569493,255603.59956547
2020-09-30T18:00:00Z,45.6754131,45.96695829,45.39358608,45.51020416,1292423.99780288
2020-09-30T19:00:00Z,45.51992233,45.58794954,45.32555887,45.47133147,397399.79932442
2020-10-01T13:00:00Z,45.34499522,45.48104964,44.91739561,45.18950445,422610.29928156
2020-10-01T14:00:00Z,45.16034993,45.36443156,44.99514099,45.3158407,498035.99915334
2020-10-01T15:00:00Z,45.28668618,45.33527705,44.82021388,45.02429551,266819.69954641
2020-10-01T16:00:00Z,45.01457734,45.26724983,44.97570464,45.08260455,183161.99968862
2020-10-01T17:00:00Z,45.07288637,45.51020416,45.00485916,45.4227406,195098.39966833
2020-10-01T18:00:00Z,45.4227406,45.782313,45.2089408,45.71428579,425800.19927614
2020-10-01T19:00:00Z,45.71428579,45.86977656,45.51020416,45.76287666,398737.49932215
2020-10-02T13:00:00Z,45.52964051,46.36540338,45.38386791,46.0349855,458007.89922139
2020-10-02T14:00:00Z,45.99611281,46.15160358,45.21865897,45.37414974,789860.39865724
2020-10-02T15:00:00Z,45.35471339,45.36443156,44.69387763,44.71331397,622544.99894167
