date,ticker,close,real_supera_ibov,prob_supera_ibov,pred_supera_ibov,acerto
2024-08-30,ITUB4,27.716282,1,0.99420494,1,1
2024-09-02,ITUB4,27.495392,1,0.8951012,1,1
2024-09-03,ITUB4,27.941177,1,0.9548196,1,1
2024-09-04,ITUB4,28.137627,1,0.3425023,0,0
2024-09-05,ITUB4,28.31897,1,0.530628,1,1
2024-09-06,ITUB4,27.918518,1,0.96989757,1,1
2024-09-09,ITUB4,28.190517,0,0.8162671,1,0
2024-09-10,ITUB4,28.190517,0,0.9982382,1,0
2024-09-11,ITUB4,28.243412,0,0.9985689,1,0
2024-09-12,ITUB4,27.933619,0,0.99017566,1,0
2024-09-13,ITUB4,27.963842,0,0.6031231,1,0
2024-09-16,ITUB4,27.956291,1,0.7763672,1,1
2024-09-17,ITUB4,27.88829,1,0.34048682,0,0
2024-09-18,ITUB4,27.729616,0,0.13377036,0,1
2024-09-19,ITUB4,27.65406,1,0.04215415,0,0
2024-09-20,ITUB4,27.351828,1,0.00819829,0,0
2024-09-23,ITUB4,27.191969,1,0.005207967,0,0
2024-09-24,ITUB4,27.184351,1,0.06423154,0,0
2024-09-25,ITUB4,27.526917,0,0.93449986,1,0
2024-09-26,ITUB4,27.877098,0,0.9976053,1,0
2024-09-27,ITUB4,27.983673,0,0.94745654,1,0
2024-09-30,ITUB4,27.488855,0,0.007692156,0,1
2024-10-01,ITUB4,27.037706,0,0.005303618,0,1
2024-10-02,ITUB4,27.205267,1,0.015839718,0,0
2024-10-03,ITUB4,26.53503,0,0.0127977645,0,1
2024-10-04,ITUB4,26.588345,1,0.0049360786,0,0
2024-10-07,ITUB4,26.763517,1,0.0077419863,0,0
2024-10-08,ITUB4,26.92346,0,0.0005827578,0,1
2024-10-09,ITUB4,26.428404,1,5.4030148e-05,0,0
2024-10-10,ITUB4,26.573114,0,1.4314961e-05,0,1
2024-10-11,ITUB4,26.375093,1,0.0059929374,0,0
2024-10-14,ITUB4,26.542652,1,0.105693,0,0
2024-10-15,ITUB4,26.8473,1,0.7236444,1,1
2024-10-16,ITUB4,26.687359,1,0.5254078,1,1
2024-10-17,ITUB4,26.740671,1,0.0028245354,0,0
2024-10-18,ITUB4,26.870146,1,0.01277357,0,0
2024-10-21,ITUB4,26.733051,1,0.5542564,1,1
2024-10-22,ITUB4,26.778755,1,0.933123,1,1
2024-10-23,ITUB4,26.946312,0,0.99296594,1,0
2024-10-24,ITUB4,27.190027,0,0.9922787,1,0
2024-10-25,ITUB4,26.88538,0,0.9852453,1,0
2024-10-28,ITUB4,27.212881,1,0.7237204,1,1
2024-10-29,ITUB4,26.92346,0,0.6555156,1,0
2024-10-30,ITUB4,26.8473,1,0.423601,0,0
2024-10-31,ITUB4,26.672125,1,0.2748209,0,0
2024-11-01,ITUB4,26.525549,1,0.30444714,0,0
2024-11-04,ITUB4,26.883694,1,0.42223105,0,0
2024-11-05,ITUB4,27.691427,1,0.0488938,0,0
2024-11-06,ITUB4,27.561884,0,0.2439958,0,1
2024-11-07,ITUB4,27.158022,0,0.09684063,0,1
2024-11-08,ITUB4,26.7313,0,0.09429775,0,1
2024-11-11,ITUB4,26.761772,0,0.01398118,0,1
2024-11-12,ITUB4,26.44173,0,0.06403439,0,1
2024-11-13,ITUB4,26.304575,0,0.22072682,0,1
2024-11-14,ITUB4,26.22837,0,0.9703167,1,0
2024-11-18,ITUB4,26.136929,0,0.34130463,0,1
2024-11-19,ITUB4,26.37315,0,0.060781237,0,1
2024-11-21,ITUB4,25.915947,0,0.25210866,0,1
2024-11-22,ITUB4,25.992147,0,0.027801525,0,1
2024-11-25,ITUB4,25.984526,0,0.91947544,1,0
2024-11-26,ITUB4,26.479834,0,0.9989304,1,0
2024-11-27,ITUB4,25.832125,0,0.999846,1,0
2024-11-28,ITUB4,24.902472,0,0.98488414,1,0
2024-11-29,ITUB4,24.841515,0,0.12858346,0,1
2024-12-02,ITUB4,24.489004,1,0.218568,0,0
2024-12-03,ITUB4,24.76348,1,0.8331293,1,1
2024-12-04,ITUB4,24.915964,1,0.8731272,1,1
2024-12-05,ITUB4,25.449656,1,0.9353928,1,1
2024-12-06,ITUB4,24.93121,0,0.016006382,0,1
2024-12-09,ITUB4,25.0532,1,0.0012054013,0,0
2024-12-10,ITUB4,25.392296,1,0.0003274263,0,0
2024-12-11,ITUB4,25.638597,0,0.30360073,0,1
2024-12-12,ITUB4,24.99975,0,0.8788247,1,0
2024-12-13,ITUB4,24.676472,0,0.016013248,0,1
2024-12-16,ITUB4,24.407085,1,0.0061530094,0,0
2024-12-17,ITUB4,24.537933,0,0.11485738,0,1
2024-12-18,ITUB4,23.837507,1,0.97341293,1,1
2024-12-19,ITUB4,23.968359,0,0.99399936,1,0
2024-12-20,ITUB4,24.245441,0,0.9998658,1,0
2024-12-23,ITUB4,23.775932,0,0.9987192,1,0
2024-12-26,ITUB4,23.92987,0,0.97096765,1,0
2024-12-27,ITUB4,23.691263,1,0.9833974,1,1
2024-12-30,ITUB4,23.652779,1,0.9813617,1,1
2025-01-02,ITUB4,23.543148,1,0.9607999,1,1
2025-01-03,ITUB4,22.965548,1,0.9976561,1,1
2025-01-06,ITUB4,23.997534,1,0.99594694,1,1
2025-01-07,ITUB4,24.259377,0,0.99713683,1,0
2025-01-08,ITUB4,23.86661,0,0.92886925,1,0
2025-01-09,ITUB4,23.928223,1,0.9813021,1,1
2025-01-10,ITUB4,23.597057,1,0.93004984,1,1
2025-01-13,ITUB4,23.76649,1,0.9963242,1,1
2025-01-14,ITUB4,23.781895,1,0.99968565,1,1
2025-01-15,ITUB4,24.813877,1,0.9999945,1,1
2025-01-16,ITUB4,24.736864,1,0.9999969,1,1
2025-01-17,ITUB4,24.914001,1,0.9998852,1,1
2025-01-20,ITUB4,25.152739,1,0.99889576,1,1
2025-01-21,ITUB4,25.206656,0,0.99714345,1,0
2025-01-22,ITUB4,25.114233,1,0.99635625,1,1
2025-01-23,ITUB4,25.060324,1,0.72790736,1,1
2025-01-24,ITUB4,24.998714,1,0.6454089,1,1
2025-01-27,ITUB4,25.59942,1,0.93186164,1,1
2025-01-28,ITUB4,25.645632,0,0.78909725,1,0
2025-01-29,ITUB4,25.584019,1,0.99868387,1,1
2025-01-30,ITUB4,26.207829,1,0.99900275,1,1
2025-01-31,ITUB4,26.038399,1,0.9458374,1,1
2025-02-03,ITUB4,25.797722,1,0.9772613,1,1
2025-02-04,ITUB4,25.890186,1,0.8596331,1,1
2025-02-05,ITUB4,26.283165,1,0.9945115,1,1
2025-02-06,ITUB4,26.329397,0,0.9999019,1,0
2025-02-07,ITUB4,26.136765,1,0.9821567,1,1
2025-02-10,ITUB4,26.42186,0,0.9911698,1,0
