date,ticker,close,real_supera_ibov,prob_supera_ibov,pred_supera_ibov,acerto
2024-08-30,EQTL3,32.070103,1,0.9998036,1,1
2024-09-02,EQTL3,31.985706,1,0.9997008,1,1
2024-09-03,EQTL3,32.088852,1,0.99985003,1,1
2024-09-04,EQTL3,33.457924,1,0.999951,1,1
2024-09-05,EQTL3,32.85779,0,0.99931824,1,0
2024-09-06,EQTL3,32.63273,0,0.99989295,1,0
2024-09-09,EQTL3,32.4827,0,0.99257106,1,0
2024-09-10,EQTL3,32.351414,0,0.019383522,0,1
2024-09-11,EQTL3,32.163876,0,0.013340974,0,1
2024-09-12,EQTL3,31.695011,0,0.0055102566,0,1
2024-09-13,EQTL3,31.882553,0,0.0021267263,0,1
2024-09-16,EQTL3,31.938818,0,0.009423119,0,1
2024-09-17,EQTL3,31.648125,0,0.007818726,0,1
2024-09-18,EQTL3,31.610615,0,0.0030209394,0,1
2024-09-19,EQTL3,31.29179,0,0.0011237593,0,1
2024-09-20,EQTL3,30.616632,0,0.030911887,0,1
2024-09-23,EQTL3,30.475973,0,0.32331112,0,1
2024-09-24,EQTL3,30.550993,0,0.5042804,1,0
2024-09-25,EQTL3,30.410334,0,0.7654102,1,0
2024-09-26,EQTL3,30.522858,0,0.8129886,1,0
2024-09-27,EQTL3,30.419708,1,0.9285313,1,1
2024-09-30,EQTL3,30.475973,1,0.9257085,1,1
2024-10-01,EQTL3,30.513485,0,0.7298154,1,0
2024-10-02,EQTL3,30.494728,1,0.6962894,1,1
2024-10-03,EQTL3,30.307184,1,0.21952006,0,0
2024-10-04,EQTL3,30.475973,1,0.14320664,0,0
2024-10-07,EQTL3,30.204033,0,0.08853336,0,1
2024-10-08,EQTL3,30.757288,1,0.0034211671,0,0
2024-10-09,EQTL3,30.429087,0,0.059131622,0,1
2024-10-10,EQTL3,30.053995,0,0.00037256628,0,1
2024-10-11,EQTL3,29.857079,1,0.00065845676,0,0
2024-10-14,EQTL3,30.654139,1,0.0070173056,0,0
2024-10-15,EQTL3,30.644764,1,0.004328038,0,0
2024-10-16,EQTL3,30.776043,0,4.467788e-05,0,1
2024-10-17,EQTL3,30.654139,0,0.00043614555,0,1
2024-10-18,EQTL3,30.45722,0,0.0006151171,0,1
2024-10-21,EQTL3,30.56037,0,0.015676042,0,1
2024-10-22,EQTL3,30.307184,0,0.0001334643,0,1
2024-10-23,EQTL3,29.969603,0,0.00011127109,0,1
2024-10-24,EQTL3,30.232168,1,0.0002869107,0,0
2024-10-25,EQTL3,29.810192,0,0.0010787294,0,1
2024-10-28,EQTL3,29.70704,1,0.0003122197,0,0
2024-10-29,EQTL3,30.044622,1,0.0015273476,0,0
2024-10-30,EQTL3,30.297806,1,0.00014455151,0,0
2024-10-31,EQTL3,30.119637,0,0.14086941,0,1
2024-11-01,EQTL3,29.453856,0,0.83190054,1,0
2024-11-04,EQTL3,30.14777,1,0.86479175,1,1
2024-11-05,EQTL3,30.14777,0,0.9973922,1,0
2024-11-06,EQTL3,29.875832,0,0.9799958,1,0
2024-11-07,EQTL3,29.716417,1,0.92793995,1,1
2024-11-08,EQTL3,29.463234,1,0.983705,1,1
2024-11-11,EQTL3,29.40697,1,0.9711495,1,1
2024-11-12,EQTL3,29.463234,1,0.03480528,0,0
2024-11-13,EQTL3,29.444477,1,0.3137689,0,0
2024-11-14,EQTL3,30.635384,1,0.9313921,1,1
2024-11-18,EQTL3,30.119637,0,0.99772304,1,0
2024-11-19,EQTL3,31.05736,1,0.67456937,1,1
2024-11-21,EQTL3,30.475973,0,0.74008584,1,0
2024-11-22,EQTL3,30.701029,0,0.99911565,1,0
2024-11-25,EQTL3,30.851063,0,0.6428567,1,0
2024-11-26,EQTL3,31.151134,0,0.034587946,0,1
2024-11-27,EQTL3,30.279053,0,8.211281e-06,0,1
2024-11-28,EQTL3,29.088144,0,1.4231345e-05,0,1
2024-11-29,EQTL3,28.703678,0,0.00038320592,0,1
2024-12-02,EQTL3,28.244194,0,0.04233477,0,1
2024-12-03,EQTL3,28.009766,0,0.0030955535,0,1
2024-12-04,EQTL3,27.962877,0,0.00011922124,0,1
2024-12-05,EQTL3,28.488003,1,0.0006464339,0,0
2024-12-06,EQTL3,27.897238,0,0.0015267674,0,1
2024-12-09,EQTL3,27.737825,0,0.0033765114,0,1
2024-12-10,EQTL3,28.187931,1,0.23951615,0,0
2024-12-11,EQTL3,28.956861,1,0.9329852,1,1
2024-12-12,EQTL3,27.82222,0,0.115282685,0,1
2024-12-13,EQTL3,27.597164,1,0.015189848,0,0
2024-12-16,EQTL3,27.287718,1,0.7166441,1,1
2024-12-17,EQTL3,28.094158,0,0.02987412,0,1
2024-12-18,EQTL3,26.725086,0,0.078288265,0,1
2024-12-19,EQTL3,27.072042,0,0.0003209674,0,1
2024-12-20,EQTL3,27.30647,0,0.044165894,0,1
2024-12-23,EQTL3,26.190582,0,0.009760948,0,1
