view_date,mode,VALE3.SA_target,VALE3.SA_exec,BBAS3.SA_target,BBAS3.SA_exec,ITUB4.SA_target,ITUB4.SA_exec,BBDC4.SA_target,BBDC4.SA_exec,ABEV3.SA_target,ABEV3.SA_exec,rebalance_flag,gross_target,gross_exec
2025-04-30,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,1,1.0,1.0
2025-05-02,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,1,1.0,1.0
2025-05-05,daily,0.10000000000000002,0.0,0.10000000000000002,0.0,0.35,0.35,0.10000000000000002,0.30000000000000004,0.35,0.35,1,1.0,1.0
2025-05-06,daily,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-05-07,daily,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-05-08,daily,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-05-09,daily,0.0,0.10000000000000002,0.0,0.10000000000000002,0.35,0.35,0.30000000000000004,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-05-12,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,1,1.0,1.0
2025-05-13,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,1,1.0,1.0
2025-05-14,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,1,1.0,1.0
2025-05-15,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,1,1.0,1.0
2025-05-16,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,1,1.0,1.0
2025-05-19,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,1,1.0,1.0
2025-05-20,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,1,1.0,1.0
2025-05-21,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,1,1.0,1.0
2025-05-22,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,1,1.0,1.0
2025-05-23,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,1,1.0,1.0
2025-05-26,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,1,1.0,1.0
2025-05-27,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,1,1.0,1.0
2025-05-28,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,1,1.0,1.0
2025-05-29,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.3006856403796928,0.30000000000000004,0.34931435962030716,0.35,1,1.0,1.0
2025-05-30,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.35,0.3006856403796928,0.30000000000000004,0.34931435962030716,1,1.0,1.0
2025-06-02,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.35,0.35,0.30000000000000004,0.30000000000000004,1,1.0,1.0
2025-06-03,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.35,0.35,0.30000000000000004,0.30000000000000004,1,1.0,1.0
2025-06-04,daily,0.0,0.0,0.0,0.0,0.35,0.35,0.35,0.35,0.30000000000000004,0.30000000000000004,1,1.0,1.0
2025-06-05,daily,0.10000000000000002,0.0,0.10000000000000002,0.0,0.35,0.35,0.35,0.35,0.10000000000000002,0.30000000000000004,1,1.0,1.0
2025-06-06,daily,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,0.35,0.35,0.10000000000000002,0.10000000000000002,1,1.0,1.0
2025-06-09,daily,0.0,0.10000000000000002,0.0,0.10000000000000002,0.35,0.35,0.35,0.35,0.30000000000000004,0.10000000000000002,1,1.0,1.0
2025-06-10,daily,0.10000000000000002,0.0,0.10000000000000002,0.0,0.35,0.35,0.35,0.35,0.10000000000000002,0.30000000000000004,1,1.0,1.0
2025-06-11,daily,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,0.35,0.35,0.10000000000000002,0.10000000000000002,1,1.0,1.0
2025-06-12,daily,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,0.35,0.35,0.10000000000000002,0.10000000000000002,1,1.0,1.0
2025-06-13,daily,0.35,0.10000000000000002,0.35,0.10000000000000002,0.0,0.35,0.0,0.35,0.30000000000000004,0.10000000000000002,1,1.0,1.0
2025-06-16,daily,0.35,0.35,0.35,0.35,0.0,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,1,1.0,1.0
2025-06-17,daily,0.30000000000000004,0.35,0.35,0.35,0.0,0.0,0.0,0.0,0.35,0.30000000000000004,1,1.0,1.0
2025-06-18,daily,0.30000000000000004,0.30000000000000004,0.35,0.35,0.0,0.0,0.0,0.0,0.35,0.35,1,1.0,1.0
2025-06-20,daily,0.30000000000000004,0.30000000000000004,0.35,0.35,0.0,0.0,0.0,0.0,0.35,0.35,1,1.0,1.0
2025-06-23,daily,0.35,0.30000000000000004,0.35,0.35,0.0,0.0,0.0,0.0,0.30000000000000004,0.35,1,1.0,1.0
2025-06-24,daily,0.34169088165717026,0.35,0.35,0.35,0.0,0.0,0.0,0.0,0.3083091183428298,0.30000000000000004,1,1.0,1.0
2025-06-25,daily,0.35,0.34169088165717026,0.35,0.35,0.0,0.0,0.0,0.0,0.30000000000000004,0.3083091183428298,1,1.0,1.0
2025-06-26,daily,0.3053369739117398,0.35,0.35,0.35,0.0,0.0,0.0,0.0,0.34466302608826016,0.30000000000000004,1,1.0,1.0
2025-06-27,daily,0.30000000000000004,0.3053369739117398,0.35,0.35,0.0,0.0,0.0,0.0,0.35,0.34466302608826016,1,1.0,1.0
2025-06-30,daily,0.30000000000000004,0.30000000000000004,0.35,0.35,0.0,0.0,0.0,0.0,0.35,0.35,1,1.0,1.0
2025-07-01,daily,0.30000000000000004,0.30000000000000004,0.35,0.35,0.0,0.0,0.0,0.0,0.35,0.35,1,1.0,1.0
2025-07-02,daily,0.30000000000000004,0.30000000000000004,0.35,0.35,0.0,0.0,0.0,0.0,0.35,0.35,1,1.0,1.0
2025-07-03,daily,0.30000000000000004,0.30000000000000004,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.35,1,1.0,1.0
2025-07-04,daily,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-07-07,daily,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-07-08,daily,0.30146149460487015,0.30000000000000004,0.0,0.0,0.35000000000000003,0.35,0.3485385053951299,0.35,0.0,0.0,1,1.0000000000000002,1.0
2025-07-09,daily,0.30000000000000004,0.30146149460487015,0.0,0.0,0.35,0.35000000000000003,0.35,0.3485385053951299,0.0,0.0,1,1.0,1.0000000000000002
2025-07-10,daily,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-07-11,daily,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-07-14,daily,0.10000000000000002,0.30000000000000004,0.35,0.0,0.10000000000000002,0.35,0.10000000000000002,0.35,0.35,0.0,1,1.0,1.0
2025-07-15,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-07-16,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-07-17,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-07-18,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-07-21,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-07-22,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-07-23,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-07-24,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-07-25,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-07-28,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-07-29,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-07-30,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-07-31,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-08-01,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-08-04,daily,0.0,0.10000000000000002,0.35,0.35,0.30000000000000004,0.10000000000000002,0.0,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-08-05,daily,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,1,1.0,1.0
2025-08-06,daily,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,1,1.0,1.0
2025-08-07,daily,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,1,1.0,1.0
2025-08-08,daily,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,1,1.0,1.0
2025-08-11,daily,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,1,1.0,1.0
2025-08-12,daily,0.10000000000000002,0.0,0.35,0.35,0.10000000000000002,0.30000000000000004,0.10000000000000002,0.0,0.35,0.35,1,1.0,1.0
2025-08-13,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-08-14,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-08-15,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-08-18,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-08-19,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-08-20,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-08-21,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-08-22,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-08-25,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-08-26,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-08-27,daily,0.10000000000000002,0.10000000000000002,0.35,0.35,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-08-28,daily,0.0,0.10000000000000002,0.35,0.35,0.0,0.10000000000000002,0.30000000000000004,0.10000000000000002,0.35,0.35,1,1.0,1.0
2025-08-29,daily,0.35,0.0,0.0,0.35,0.35,0.0,0.30000000000000004,0.30000000000000004,0.0,0.35,1,1.0,1.0
2025-09-01,daily,0.35,0.35,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,1,1.0,1.0
2025-09-02,daily,0.35,0.35,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,1,1.0,1.0
2025-09-03,daily,0.35,0.35,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,1,1.0,1.0
2025-09-04,daily,0.35,0.35,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,1,1.0,1.0
2025-09-05,daily,0.35,0.35,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,1,1.0,1.0
2025-09-08,daily,0.35,0.35,0.0,0.0,0.34153584252912184,0.35,0.30846415747087824,0.30000000000000004,0.0,0.0,1,1.0,1.0
2025-09-09,daily,0.35,0.35,0.0,0.0,0.35,0.34153584252912184,0.30000000000000004,0.30846415747087824,0.0,0.0,1,1.0,1.0
2025-09-10,daily,0.35,0.35,0.0,0.0,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,1,1.0,1.0
2025-09-11,daily,0.35,0.35,0.30000000000000004,0.0,0.35,0.35,0.0,0.30000000000000004,0.0,0.0,1,1.0,1.0
2025-09-12,daily,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,0.0,0.0,0.0,0.0,1,1.0,1.0
2025-09-15,daily,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,0.0,0.0,0.0,0.0,1,1.0,1.0
2025-09-16,daily,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,0.0,0.0,0.0,0.0,1,1.0,1.0
2025-09-17,daily,0.35,0.35,0.13133521096988424,0.30000000000000004,0.31628313980837525,0.35,0.20238164922174048,0.0,0.0,0.0,1,1.0,1.0
2025-09-18,daily,0.35,0.35,0.0,0.13133521096988424,0.30000000000000004,0.31628313980837525,0.35,0.20238164922174048,0.0,0.0,1,1.0,1.0
2025-09-19,daily,0.35,0.35,0.02210807201191022,0.0,0.35,0.30000000000000004,0.2778919279880898,0.35,0.0,0.0,1,1.0,1.0
2025-09-22,daily,0.35,0.35,0.0,0.02210807201191022,0.35,0.35,0.30000000000000004,0.2778919279880898,0.0,0.0,1,1.0,1.0
2025-09-23,daily,0.35,0.35,0.0,0.0,0.30000000000000004,0.35,0.35,0.30000000000000004,0.0,0.0,1,1.0,1.0
2025-09-24,daily,0.35,0.35,0.01958073222577014,0.0,0.3480249429609269,0.30000000000000004,0.28239432481330295,0.35,0.0,0.0,1,1.0,1.0
