view_date,ABEV3
2025-06-02,-0.001658888766542077
2025-06-03,-0.003490217961370945
2025-06-04,0.0001674011436989531
2025-06-05,-0.0026733754202723503
2025-06-06,-0.0021384507417678833
2025-06-09,-0.0033009438775479794
2025-06-10,-0.0024557497818022966
2025-06-11,-0.003912167623639107
2025-06-12,-0.0033429565373808146
2025-06-13,-0.004322931170463562
2025-06-16,-0.0030651327688246965
2025-06-17,-0.0016111178556457162
2025-06-18,-0.010544812306761742
2025-06-20,-0.010014859959483147
2025-06-23,-0.0045328326523303986
2025-06-24,0.003184042638167739
2025-06-25,0.006522636437771975
2025-06-26,-0.007082010619342327
2025-06-27,-0.0028036506846547127
2025-06-30,-0.007650167681276798
2025-07-01,-0.0018627576064318419
2025-07-02,-0.0009395837550982833
2025-07-03,0.005658085457980633
2025-07-04,0.0054296501418450915
2025-07-07,0.0027713575961700243
2025-07-08,-0.0005589399952441454
2025-07-09,-0.005242625251412392
2025-07-10,0.0027467559557408094
2025-07-11,-0.010364177636802197
2025-07-14,-0.008996606804430485
2025-07-15,0.008930171839892864
2025-07-16,-0.003074144084226585
2025-07-17,0.0028729543555527925
2025-07-18,0.0036119602154940367
2025-07-21,0.00214298795285036
2025-07-22,-0.007316641975194216
2025-07-23,0.0023746159859001637
2025-07-24,-0.003986775875091553
2025-07-25,-0.0006528671365231276
2025-07-28,0.0009254689794033766
2025-07-29,-0.0045827594585716724
2025-07-30,-0.004864134360104799
2025-07-31,0.0003902338428218655
2025-08-01,-0.004556166939437389
2025-08-04,-0.0082405935972929
2025-08-05,-0.0031032890547066927
2025-08-06,0.002174886642023921
2025-08-07,0.009154681663494557
2025-08-08,0.009432127699255943
2025-08-11,0.00199356721714139
2025-08-12,0.007049780339002609
2025-08-13,-0.0031239900272339582
2025-08-14,-0.0010947379050776362
2025-08-15,-0.003553572576493025
2025-08-18,-0.0016935745952650905
2025-08-19,0.0034275797004478846
2025-08-20,0.0059542525501456115
2025-08-21,0.008520523086190224
2025-08-22,-0.0057015432976186275
2025-08-25,0.003594060428440571
2025-08-26,-0.0017936994088813664
2025-08-27,-0.007141323294490576
2025-08-28,0.0003025211626663804
2025-08-29,-0.0059015145525336266
2025-09-01,0.008105475806119752
2025-09-02,-0.006071038078516722
2025-09-03,0.003083374980321553
2025-09-04,-0.004969881879099245
2025-09-05,0.0009471199009567499
2025-09-08,-0.006442416459321976
2025-09-09,-0.0010532441083341837
2025-09-10,-0.0017251812387257814
2025-09-11,0.001626776298508048
2025-09-12,0.006473036482930183
2025-09-15,0.003679553046822548
2025-09-16,0.01039603166282177
2025-09-17,-0.0029351692646741867
2025-09-18,0.0004490716673899442
2025-09-19,-0.0006418258417397738
2025-09-22,0.0037765335395566323
2025-09-23,-0.003619559807702899
2025-09-24,-0.006635989528149366
2025-09-25,-0.006014754995703697
2025-09-26,4.73200052510947e-05
2025-09-29,-0.0025637738427446623
2025-09-30,-0.00830761513768962
2025-10-01,-0.005338200367987156
2025-10-02,-0.0028940546846050507
2025-10-03,0.00577120412324023
2025-10-06,-0.004690839805439121
2025-10-07,-0.0002961690479423851
2025-10-08,-0.00011361425276845694
2025-10-09,-0.0041701083129737524
2025-10-10,0.0026892221807169594
2025-10-13,0.002732124997003536
2025-10-14,0.002330058952793479
2025-10-15,-0.0023139403201639652
2025-10-16,0.0016740846913307905
2025-10-17,-0.007067590951919556
2025-10-20,0.006717988755553961
2025-10-21,-0.00025771668879315257
2025-10-22,-0.00010382808977738023
2025-10-23,-0.002351010548383264
2025-10-24,0.0007587182335555553
2025-10-27,-0.004277484025806189
2025-10-28,0.003752805888819109
2025-10-29,-0.00262191379442811
2025-10-30,-0.0039336340392683335
2025-10-31,0.008847457300102439
2025-11-03,0.0006370965857058764
2025-11-04,0.00039678066968917847
2025-11-05,-0.011653162203271807
2025-11-06,-0.0018248652340844274
2025-11-07,-0.004961349649030515
2025-11-10,-0.00039367088673835857
2025-11-11,0.0005633365362882614
2025-11-12,-0.004032322205603123
2025-11-13,0.0009130033431574702
2025-11-14,-0.0037513438146561384
2025-11-17,-0.0005578322452493012
2025-11-18,0.0002311119606019929
2025-11-19,-0.002464193617925048
2025-11-21,-0.009380686936804394
2025-11-24,-0.004752835724502802
2025-11-25,-0.0020889288280159235
2025-11-26,0.0009075357811525464
2025-11-27,-0.0022446264047175646
2025-11-28,-0.005785702262073755
2025-12-01,0.0022589985946459435
2025-12-02,0.0026034370301723747
2025-12-03,0.00563531403687583
2025-12-04,-0.0038909014622082135
2025-12-05,2.8695270884782076e-05
2025-12-08,-0.003528957488015294
2025-12-09,0.0021830958157009308
2025-12-10,-0.009711196861514566
2025-12-11,-0.0063844830729067326
2025-12-12,-0.0015628680121153593
2025-12-15,0.00569164426997304
2025-12-16,0.012484334484075328
2025-12-17,0.0014004274271428585
2025-12-18,0.01126331686474649
2025-12-19,-8.717522723600268e-05
2025-12-22,0.006153477789484895
2025-12-23,-0.004804951138794422
2025-12-26,-0.0030569294467568398
2025-12-29,0.0076830632635392256
2025-12-30,0.0015310130547732115
