view_date,ABEV3
2025-06-02,-0.005634292960166931
2025-06-03,-0.002048540103714913
2025-06-04,0.0023504492710344493
2025-06-05,-0.004554796032607555
2025-06-06,-0.008965192828327417
2025-06-09,-0.016692223493009806
2025-06-10,-0.004688861081376672
2025-06-11,0.0023030228912830353
2025-06-12,-0.010226662969216704
2025-06-13,-0.011433727573603392
2025-06-16,-0.02734203077852726
2025-06-17,-0.02081446722149849
2025-06-18,-0.01612877519801259
2025-06-20,-0.02001549443230033
2025-06-23,-0.012998944614082575
2025-06-24,0.0046443629544228315
2025-06-25,0.022321536064763288
2025-06-26,-0.009084049612283707
2025-06-27,-0.025485411286354065
2025-06-30,-0.010206594597548246
2025-07-01,-0.01235953951254487
2025-07-02,0.0003150699776597321
2025-07-03,0.027897901833057404
2025-07-04,0.014636060710992231
2025-07-07,-0.00449248448005944
2025-07-08,-0.011104410979896784
2025-07-09,-0.004423495614901185
2025-07-10,0.01566784456372261
2025-07-11,-0.02834815252572298
2025-07-14,-0.028683889657258987
2025-07-15,0.008795626927167177
2025-07-16,0.0037494682237393336
2025-07-17,0.0006566246738657355
2025-07-18,0.002839214983396232
2025-07-21,0.0073947068050204375
2025-07-22,-0.011205031536519527
2025-07-23,0.0011599586578086019
2025-07-24,-0.026481871493160725
2025-07-25,0.0015324520063586533
2025-07-28,-0.0029516805661842227
2025-07-29,-0.029846124351024628
2025-07-30,-0.00797219155356288
2025-07-31,0.003597986775195251
2025-08-01,-0.02171365125104785
2025-08-04,-0.022457352373749018
2025-08-05,-0.01772736059501767
2025-08-06,-0.001933287363499403
2025-08-07,0.0031968802097253504
2025-08-08,0.025070758536458015
2025-08-11,0.01802500756457448
2025-08-12,0.01753795612603426
2025-08-13,-0.005199178587645292
2025-08-14,-0.016085626557469368
2025-08-15,-0.016134132631123066
2025-08-18,-0.009252581046894193
2025-08-19,0.00663801381347834
2025-08-20,0.011119187070289627
2025-08-21,0.02054100064560771
2025-08-22,-0.005605467245914042
2025-08-25,0.001327657315414399
2025-08-26,-0.02639019212219864
2025-08-27,0.004418787779286504
2025-08-28,0.006166629726067185
2025-08-29,-0.006355406250804663
2025-09-01,0.026959595232100193
2025-09-02,-0.005861528450623155
2025-09-03,0.007800773073436826
2025-09-04,-0.014627587996905536
2025-09-05,0.0020925463177263737
2025-09-08,-0.010688232723623514
2025-09-09,-0.005262446939013898
2025-09-10,-0.01589451776817441
2025-09-11,-0.002872109063901007
2025-09-12,0.0017971436027437449
2025-09-15,0.013349118176847696
2025-09-16,0.027465063147246838
2025-09-17,-0.009687729645520449
2025-09-18,0.017783265095204115
2025-09-19,-0.016709888353943825
2025-09-22,-0.015643631609106836
2025-09-23,-0.02229260466992855
2025-09-24,-0.0112858135253191
2025-09-25,-0.008642103988677263
2025-09-26,-0.011269975220784545
2025-09-29,0.002138338105370557
2025-09-30,-0.0049014447586092046
2025-10-01,-0.020068845245987177
2025-10-02,-0.014703136109996455
2025-10-03,0.0015813717593638492
2025-10-06,-0.018460278985644382
2025-10-07,-0.00401562312617898
2025-10-08,-0.0014197821146808565
2025-10-09,-0.010111483343644067
2025-10-10,0.011842683525589693
2025-10-13,0.0051913472133622105
2025-10-14,0.0016044586664065719
2025-10-15,-0.006670192116871476
2025-10-16,0.018183788750320673
2025-10-17,-0.014843795914202929
2025-10-20,0.021514512598514557
2025-10-21,-0.01430885586887598
2025-10-22,2.8220820240676403e-05
2025-10-23,-0.010320129603912521
2025-10-24,-0.0020044567063450813
2025-10-27,-0.009517791448161006
2025-10-28,-0.011383000911778903
2025-10-29,-0.007928672013804317
2025-10-30,-0.003517488681485401
2025-10-31,0.012033572944866526
2025-11-03,0.004419460776261985
2025-11-04,0.008161679841578007
2025-11-05,0.0009029574918843408
2025-11-06,-0.0117056539747864
2025-11-07,-0.008949558948058569
2025-11-10,-0.013440456053857425
2025-11-11,-0.013293416239321232
2025-11-12,0.003916374407708645
2025-11-13,0.0006122906488599256
2025-11-14,0.003980762790888548
2025-11-17,0.003563356935046613
2025-11-18,-0.006134184775874019
2025-11-19,-0.012512140441685915
2025-11-21,-0.013124488263669524
2025-11-24,-0.013679770287126303
2025-11-25,-0.012236290611326694
2025-11-26,-0.002269411983434111
2025-11-27,-0.006826726952567697
2025-11-28,-0.018816707655787468
2025-12-01,0.006226694218016096
2025-12-02,0.012083827781940013
2025-12-03,0.01626646258643762
2025-12-04,-0.015252494022882144
2025-12-05,-0.011861784383654594
2025-12-08,-0.012762844562530518
2025-12-09,-0.013984313457236474
2025-12-10,-0.01836345274352336
2025-12-11,-0.025723574683070183
2025-12-12,-0.016783144790679216
2025-12-15,0.009317917982116342
2025-12-16,0.008362064628662276
2025-12-17,-0.0028892006375826895
2025-12-18,0.018895029368078603
2025-12-19,-0.0017332315910607576
2025-12-22,-0.01632130375073757
2025-12-23,-0.02479734644293785
2025-12-26,-0.015521992463618517
2025-12-29,-0.005812255165074021
2025-12-30,-0.0004399538738653064
