date,ticker,close,real_supera_ibov,prob_supera_ibov,pred_supera_ibov,acerto
2024-08-29,EQTL3,32.135742,0,0.50221616,1,0
2024-08-30,EQTL3,32.070103,1,0.5067995,1,1
2024-09-02,EQTL3,31.985706,1,0.503944,1,1
2024-09-03,EQTL3,32.088852,1,0.50890946,1,1
2024-09-04,EQTL3,33.457924,0,0.50121266,1,0
2024-09-05,EQTL3,32.85779,1,0.50118196,1,1
2024-09-06,EQTL3,32.63273,0,0.4925696,0,1
2024-09-09,EQTL3,32.4827,0,0.50026363,1,0
2024-09-10,EQTL3,32.351414,0,0.50199157,1,0
2024-09-11,EQTL3,32.163876,0,0.5067531,1,0
2024-09-12,EQTL3,31.695011,0,0.5067995,1,0
2024-09-13,EQTL3,31.882553,1,0.5067995,1,1
2024-09-16,EQTL3,31.938818,0,0.5067995,1,0
2024-09-17,EQTL3,31.648125,1,0.50313437,1,1
2024-09-18,EQTL3,31.610615,0,0.5014857,1,0
2024-09-19,EQTL3,31.29179,0,0.5067995,1,0
2024-09-20,EQTL3,30.616632,0,0.5067995,1,0
2024-09-23,EQTL3,30.475973,0,0.5067995,1,0
2024-09-24,EQTL3,30.550993,0,0.5067995,1,0
2024-09-25,EQTL3,30.410334,0,0.503944,1,0
2024-09-26,EQTL3,30.522858,0,0.5067995,1,0
2024-09-27,EQTL3,30.419708,1,0.5067995,1,1
2024-09-30,EQTL3,30.475973,0,0.5015322,1,0
2024-10-01,EQTL3,30.513485,0,0.5067995,1,0
2024-10-02,EQTL3,30.494728,1,0.5067995,1,1
2024-10-03,EQTL3,30.307184,1,0.50895596,1,1
2024-10-04,EQTL3,30.475973,0,0.503944,1,0
2024-10-07,EQTL3,30.204033,1,0.50313437,1,1
2024-10-08,EQTL3,30.757288,1,0.5010147,1,1
2024-10-09,EQTL3,30.429087,0,0.496002,0,1
2024-10-10,EQTL3,30.053995,0,0.50026363,1,0
2024-10-11,EQTL3,29.857079,1,0.49619994,0,0
2024-10-14,EQTL3,30.654139,0,0.49914935,0,1
2024-10-15,EQTL3,30.644764,0,0.50026363,1,0
2024-10-16,EQTL3,30.776043,1,0.50026363,1,1
2024-10-17,EQTL3,30.654139,0,0.50700396,1,0
2024-10-18,EQTL3,30.45722,1,0.49619994,0,0
2024-10-21,EQTL3,30.56037,0,0.50890946,1,0
2024-10-22,EQTL3,30.307184,0,0.5067531,1,0
2024-10-23,EQTL3,29.969603,1,0.5067531,1,1
2024-10-24,EQTL3,30.232168,0,0.5014857,1,0
2024-10-25,EQTL3,29.810192,0,0.50216967,1,0
2024-10-28,EQTL3,29.70704,1,0.51781166,1,1
2024-10-29,EQTL3,30.044622,1,0.50684667,1,1
2024-10-30,EQTL3,30.297806,1,0.50890946,1,1
2024-10-31,EQTL3,30.119637,0,0.5030879,1,0
2024-11-01,EQTL3,29.453856,1,0.49314758,0,0
2024-11-04,EQTL3,30.14777,0,0.49447533,0,1
2024-11-05,EQTL3,30.14777,0,0.50216967,1,0
2024-11-06,EQTL3,29.875832,0,0.50389755,1,0
2024-11-07,EQTL3,29.716417,1,0.50389755,1,1
2024-11-08,EQTL3,29.463234,0,0.49447533,0,1
2024-11-11,EQTL3,29.40697,1,0.5067531,1,1
2024-11-12,EQTL3,29.463234,0,0.50890946,1,0
2024-11-13,EQTL3,29.444477,1,0.5067531,1,1
2024-11-14,EQTL3,30.635384,0,0.49914935,0,1
2024-11-18,EQTL3,30.119637,1,0.5042087,1,1
2024-11-19,EQTL3,31.05736,0,0.50888526,1,0
2024-11-21,EQTL3,30.475973,0,0.5042087,1,0
2024-11-22,EQTL3,30.701029,1,0.50026363,1,1
2024-11-25,EQTL3,30.851063,1,0.49701512,0,0
2024-11-26,EQTL3,31.151134,0,0.50026363,1,0
2024-11-27,EQTL3,30.279053,0,0.5030879,1,0
2024-11-28,EQTL3,29.088144,0,0.51120836,1,0
2024-11-29,EQTL3,28.703678,0,0.50118196,1,0
2024-12-02,EQTL3,28.244194,0,0.5133592,1,0
2024-12-03,EQTL3,28.009766,0,0.5133592,1,0
2024-12-04,EQTL3,27.962877,1,0.5133592,1,1
2024-12-05,EQTL3,28.488003,0,0.49892738,0,1
2024-12-06,EQTL3,27.897238,0,0.5087777,1,0
2024-12-09,EQTL3,27.737825,1,0.5133592,1,1
2024-12-10,EQTL3,28.187931,1,0.50108397,1,1
2024-12-11,EQTL3,28.956861,0,0.4968642,0,1
2024-12-12,EQTL3,27.82222,1,0.50118196,1,1
2024-12-13,EQTL3,27.597164,0,0.4991058,0,1
2024-12-16,EQTL3,27.287718,1,0.50026363,1,1
2024-12-17,EQTL3,28.094158,0,0.5049409,1,0
2024-12-18,EQTL3,26.725086,1,0.49676782,0,0
2024-12-19,EQTL3,27.072042,1,0.48678035,0,0
2024-12-20,EQTL3,27.30647,0,0.49676782,0,1
2024-12-23,EQTL3,26.190582,0,0.5051269,1,0
